# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,ch1_o1,ch2_fp1,bpm,eticheta,calitate,simulat
0.1400,9.991,-11.824,72.22,repaus,bun,1
0.1440,17.434,2.463,73.51,repaus,bun,1
0.1480,5.860,-6.293,71.95,repaus,bun,1
0.1520,-11.085,-16.298,72.87,repaus,bun,1
0.1560,-23.220,-31.394,71.70,repaus,bun,1
0.1600,-13.712,-8.895,71.69,repaus,bun,1
0.1640,-6.174,16.317,72.32,repaus,bun,1
0.1680,-22.794,8.802,72.05,repaus,bun,1
0.1720,-33.940,-1.907,72.35,repaus,bun,1
0.1760,-39.994,-21.718,71.76,repaus,bun,1
0.1800,-24.927,1.751,71.11,repaus,bun,1
0.1840,-12.978,18.942,72.20,repaus,bun,1
0.1880,-8.468,4.991,72.56,repaus,bun,1
0.1920,-10.058,-2.301,71.02,repaus,bun,1
0.1960,-14.735,-23.717,73.00,repaus,bun,1
0.2000,0.303,-1.180,71.75,repaus,bun,1
0.2040,14.992,17.601,71.15,repaus,bun,1
0.2080,18.385,7.084,73.28,repaus,bun,1
0.2120,5.455,-2.300,71.47,repaus,bun,1
0.2160,-4.209,-15.815,71.66,repaus,bun,1
0.2200,13.091,8.198,71.87,repaus,bun,1
0.2240,25.612,24.109,72.78,repaus,bun,1
0.2280,20.623,14.842,73.10,repaus,bun,1
0.2320,11.783,-0.496,74.00,repaus,bun,1
0.2360,2.832,-14.156,72.02,repaus,bun,1
0.2400,14.756,-8.033,72.21,repaus,bun,1
0.2440,28.838,4.315,71.19,repaus,bun,1
0.2480,16.811,-15.225,71.29,repaus,bun,1
0.2520,3.566,-24.189,70.27,repaus,bun,1
0.2560,-10.410,-34.283,71.67,repaus,bun,1
0.2600,-3.835,-19.345,70.99,repaus,bun,1
0.2640,-0.569,1.311,72.82,repaus,bun,1
0.2680,-16.437,-4.639,71.16,repaus,bun,1
0.2720,-25.898,-8.100,72.58,repaus,bun,1
0.2760,-41.842,-19.484,70.14,repaus,bun,1
0.2800,-25.126,-3.207,73.31,repaus,bun,1
0.2840,-15.936,12.363,72.94,repaus,bun,1
0.2880,-22.478,0.083,73.01,repaus,bun,1
0.2920,-22.389,-7.132,72.05,repaus,bun,1
0.2960,-21.337,-23.795,71.74,repaus,bun,1
0.3000,-5.074,-3.634,72.25,repaus,bun,1
0.3040,11.583,21.897,72.58,repaus,bun,1
0.3080,6.745,15.411,73.81,repaus,bun,1
0.3120,-1.712,7.622,72.86,repaus,bun,1
0.3160,-5.825,-5.956,72.71,repaus,bun,1
0.3200,3.797,12.616,72.12,repaus,bun,1
0.3240,20.061,34.670,72.16,repaus,bun,1
0.3280,1.385,18.389,72.78,repaus,bun,1
0.3320,-6.961,10.741,73.53,repaus,bun,1
0.3360,-15.309,-4.513,73.21,repaus,bun,1
0.3400,-4.482,10.494,72.98,repaus,bun,1
0.3440,6.372,20.659,71.57,repaus,bun,1
0.3480,-2.019,1.193,72.42,repaus,bun,1
0.3520,-9.133,-11.202,72.01,repaus,bun,1
0.3560,-19.594,-26.669,72.92,repaus,bun,1
0.3600,-8.021,-5.302,71.91,repaus,bun,1
0.3640,4.092,17.978,71.77,repaus,bun,1
0.3680,-9.864,9.062,71.63,repaus,bun,1
0.3720,-23.065,3.116,72.16,repaus,bun,1
0.3760,-33.794,-7.336,72.26,repaus,bun,1
0.3800,-20.747,9.404,72.90,repaus,bun,1
0.3840,-2.693,34.550,73.84,repaus,bun,1
0.3880,-3.516,15.175,71.75,repaus,bun,1
0.3920,-10.486,-2.429,73.22,repaus,bun,1
0.3960,-14.441,-17.767,74.72,repaus,bun,1
0.4000,4.509,-3.125,71.84,repaus,bun,1
0.4040,21.718,10.335,73.07,repaus,bun,1
0.4080,21.306,1.319,73.13,repaus,bun,1
0.4120,14.498,-10.905,72.57,repaus,bun,1
0.4160,11.559,-21.005,74.55,repaus,bun,1
0.4200,24.783,-5.126,71.45,repaus,bun,1
0.4240,37.003,12.542,72.75,repaus,bun,1
0.4280,25.816,-0.167,72.73,repaus,bun,1
0.4320,7.055,-4.028,72.91,repaus,bun,1
0.4360,-5.262,-14.736,72.58,repaus,bun,1
0.4400,5.874,-2.718,74.29,repaus,bun,1
0.4440,14.001,14.317,73.38,repaus,bun,1
0.4480,6.442,-5.176,73.00,repaus,bun,1
0.4520,-2.080,-22.012,72.84,repaus,bun,1
0.4560,-22.247,-34.237,73.00,repaus,bun,1
0.4600,-12.457,-15.328,73.77,repaus,bun,1
0.4640,-0.926,8.704,74.47,repaus,bun,1
0.4680,-9.600,-6.119,72.84,repaus,bun,1
0.4720,-24.604,-13.974,73.72,repaus,bun,1
0.4760,-33.193,-24.561,72.81,repaus,bun,1
0.4800,-20.483,1.646,73.72,repaus,bun,1
0.4840,-9.384,26.131,72.24,repaus,bun,1
0.4880,-15.309,12.344,71.81,repaus,bun,1
0.4920,-23.259,5.631,73.64,repaus,bun,1
0.4960,-32.090,-0.417,70.89,repaus,bun,1
0.5000,-13.157,19.825,72.02,repaus,bun,1
0.5040,11.883,35.826,74.55,repaus,bun,1
0.5080,14.926,23.194,75.11,repaus,bun,1
0.5120,14.876,7.745,74.14,repaus,bun,1
0.5160,3.328,-3.061,73.12,repaus,bun,1
0.5200,17.529,10.491,72.69,repaus,bun,1
0.5240,27.074,27.907,73.24,repaus,bun,1
0.5280,15.011,16.945,73.05,repaus,bun,1
0.5320,0.877,9.250,73.99,repaus,bun,1
0.5360,-11.566,0.727,72.21,repaus,bun,1
0.5400,-1.625,11.743,73.01,repaus,bun,1
0.5440,9.832,28.506,72.14,repaus,bun,1
0.5480,-3.328,10.599,72.38,repaus,bun,1
0.5520,-17.543,-3.950,73.35,repaus,bun,1
0.5560,-22.952,-18.581,72.51,repaus,bun,1
0.5600,-9.199,-2.194,72.92,repaus,bun,1
0.5640,5.878,14.466,73.82,repaus,bun,1
0.5680,-6.466,2.561,74.84,repaus,bun,1
0.5720,-13.348,-20.795,74.18,repaus,bun,1
0.5760,-21.909,-25.591,74.01,repaus,bun,1
0.5800,-9.652,-7.563,72.98,repaus,bun,1
0.5840,3.176,16.752,73.04,repaus,bun,1
0.5880,-3.010,9.932,74.63,repaus,bun,1
0.5920,-9.401,-1.913,73.79,repaus,bun,1
0.5960,-16.769,-20.891,73.85,repaus,bun,1
0.6000,2.892,7.676,74.28,repaus,bun,1
0.6040,17.954,24.549,73.98,repaus,bun,1
0.6080,13.773,1.548,73.85,repaus,bun,1
0.6120,9.127,-11.177,73.65,repaus,bun,1
0.6160,2.773,-28.753,73.85,repaus,bun,1
0.6200,18.122,-6.941,73.36,repaus,bun,1
0.6240,28.418,10.455,73.06,repaus,bun,1
0.6280,15.645,-1.858,74.25,repaus,bun,1
0.6320,1.267,0.863,73.99,repaus,bun,1
0.6360,-15.236,-9.689,73.03,repaus,bun,1
0.6400,-6.397,6.299,73.19,repaus,bun,1
0.6440,0.628,27.609,73.40,repaus,bun,1
0.6480,-14.061,17.223,74.34,repaus,bun,1
0.6520,-28.755,5.671,74.21,repaus,bun,1
0.6560,-39.641,-9.287,74.59,repaus,bun,1
0.6600,-28.073,11.567,73.77,repaus,bun,1
0.6640,-12.226,27.413,74.26,repaus,bun,1
0.6680,-23.413,15.422,73.40,repaus,bun,1
0.6720,-30.060,3.636,74.77,repaus,bun,1
0.6760,-39.793,-7.578,75.18,repaus,bun,1
0.6800,-20.789,13.596,75.09,repaus,bun,1
0.6840,0.440,36.827,74.34,repaus,bun,1
0.6880,-0.768,31.652,73.77,repaus,bun,1
0.6920,-9.573,23.038,75.92,repaus,bun,1
0.6960,-18.374,11.979,74.08,repaus,bun,1
0.7000,-3.579,31.676,74.18,repaus,bun,1
0.7040,15.069,42.864,74.55,repaus,bun,1
0.7080,9.218,25.580,75.03,repaus,bun,1
0.7120,5.116,3.732,73.60,repaus,bun,1
0.7160,1.108,-11.350,74.07,repaus,bun,1
0.7200,19.707,0.656,71.30,repaus,bun,1
0.7240,30.283,11.656,73.91,repaus,bun,1
0.7280,23.841,-8.369,75.12,repaus,bun,1
0.7320,12.975,-22.237,75.06,repaus,bun,1
0.7360,4.225,-30.341,74.10,repaus,bun,1
0.7400,9.092,-8.674,74.19,repaus,bun,1
0.7440,17.863,4.949,74.45,repaus,bun,1
0.7480,4.452,-0.479,73.03,repaus,bun,1
0.7520,-12.362,-13.246,74.65,repaus,bun,1
0.7560,-23.127,-25.749,74.95,repaus,bun,1
0.7600,-10.984,-7.889,74.22,repaus,bun,1
0.7640,0.979,-0.348,74.63,repaus,bun,1
0.7680,-9.346,-4.381,74.61,repaus,bun,1
0.7720,-22.398,-14.087,74.17,repaus,bun,1
0.7760,-27.931,-25.661,73.91,repaus,bun,1
0.7800,-2.223,-12.708,73.59,repaus,bun,1
0.7840,8.828,5.938,74.12,repaus,bun,1
0.7880,-4.915,0.201,73.62,repaus,bun,1
0.7920,-10.511,-0.849,72.83,repaus,bun,1
0.7960,-16.827,-12.638,74.23,repaus,bun,1
0.8000,-2.474,11.620,72.96,repaus,bun,1
0.8040,17.716,29.377,75.27,repaus,bun,1
0.8080,6.278,16.285,74.25,repaus,bun,1
0.8120,-3.316,1.143,73.33,repaus,bun,1
0.8160,-8.655,-17.942,73.63,repaus,bun,1
0.8200,1.318,4.923,75.51,repaus,bun,1
0.8240,19.397,16.839,73.90,repaus,bun,1
0.8280,10.291,3.012,73.24,repaus,bun,1
0.8320,4.535,-4.838,75.49,repaus,bun,1
0.8360,-8.065,-12.608,72.13,repaus,bun,1
0.8400,-0.211,1.730,74.29,repaus,bun,1
0.8440,4.415,27.632,74.30,repaus,bun,1
0.8480,-7.957,17.746,74.36,repaus,bun,1
0.8520,-25.664,8.095,74.98,repaus,bun,1
0.8560,-35.827,-1.730,74.76,repaus,bun,1
0.8600,-22.448,11.651,75.50,repaus,bun,1
0.8640,-1.941,29.241,72.54,repaus,bun,1
0.8680,-16.641,20.498,74.37,repaus,bun,1
0.8720,-22.473,4.245,75.56,repaus,bun,1
0.8760,-24.306,-18.392,76.20,repaus,bun,1
0.8800,-11.651,-5.283,74.94,repaus,bun,1
0.8840,10.910,16.711,74.60,repaus,bun,1
0.8880,5.575,4.572,74.53,repaus,bun,1
0.8920,0.928,0.094,74.07,repaus,bun,1
0.8960,-9.442,-13.042,74.41,repaus,bun,1
0.9000,5.857,7.778,74.11,repaus,bun,1
0.9040,18.072,23.373,75.07,repaus,bun,1
0.9080,13.731,9.819,76.03,repaus,bun,1
0.9120,5.709,2.052,74.26,repaus,bun,1
0.9160,-1.484,-12.723,74.11,repaus,bun,1
0.9200,14.765,-10.796,73.94,repaus,bun,1
0.9240,29.015,3.825,72.75,repaus,bun,1
0.9280,23.607,-12.607,73.06,repaus,bun,1
0.9320,9.737,-24.007,75.22,repaus,bun,1
0.9360,-4.638,-34.195,74.55,repaus,bun,1
0.9400,8.114,-17.255,73.16,repaus,bun,1
0.9440,15.934,3.693,75.43,repaus,bun,1
0.9480,-3.462,-0.727,74.30,repaus,bun,1
0.9520,-10.976,-12.531,73.44,repaus,bun,1
0.9560,-29.553,-18.913,73.96,repaus,bun,1
0.9600,-16.266,0.721,74.22,repaus,bun,1
0.9640,-1.571,16.645,74.45,repaus,bun,1
0.9680,-10.914,16.364,74.16,repaus,bun,1
0.9720,-18.994,3.090,76.09,repaus,bun,1
0.9760,-28.464,-11.222,73.65,repaus,bun,1
0.9800,-11.027,4.015,73.79,repaus,bun,1
0.9840,6.420,15.293,74.77,repaus,bun,1
0.9880,3.241,10.376,74.08,repaus,bun,1
0.9920,2.780,1.866,73.41,repaus,bun,1
0.9960,0.586,-3.725,75.83,repaus,bun,1
1.0000,15.417,20.443,73.23,repaus,bun,1
1.0040,32.410,38.246,74.02,repaus,bun,1
1.0080,21.959,27.749,73.53,repaus,bun,1
1.0120,10.151,20.215,72.88,repaus,bun,1
1.0160,0.649,-2.178,75.21,repaus,bun,1
1.0200,17.546,15.514,72.90,repaus,bun,1
1.0240,36.853,28.160,74.05,repaus,bun,1
1.0280,26.390,14.151,72.82,repaus,bun,1
1.0320,15.756,1.016,73.64,repaus,bun,1
1.0360,3.981,-12.173,73.34,repaus,bun,1
1.0400,12.089,3.310,74.92,repaus,bun,1
1.0440,23.565,23.307,75.26,repaus,bun,1
1.0480,11.552,11.649,74.85,repaus,bun,1
1.0520,1.870,3.979,73.94,repaus,bun,1
1.0560,-9.823,-6.831,73.60,repaus,bun,1
1.0600,-1.621,10.709,73.87,repaus,bun,1
1.0640,9.926,31.109,73.51,repaus,bun,1
1.0680,-3.099,21.454,74.03,repaus,bun,1
1.0720,-7.438,3.941,75.37,repaus,bun,1
1.0760,-11.654,-10.764,76.20,repaus,bun,1
1.0800,-0.334,7.995,74.76,repaus,bun,1
1.0840,21.003,17.802,73.11,repaus,bun,1
1.0880,18.743,-2.313,75.87,repaus,bun,1
1.0920,16.252,-6.232,73.98,repaus,bun,1
1.0960,13.369,-19.399,74.64,repaus,bun,1
1.1000,25.509,0.559,74.17,repaus,bun,1
1.1040,42.927,19.338,75.69,repaus,bun,1
1.1080,29.236,13.104,75.07,repaus,bun,1
1.1120,13.472,9.650,76.10,repaus,bun,1
1.1160,-1.995,-4.342,75.20,repaus,bun,1
1.1200,10.274,8.882,73.72,repaus,bun,1
1.1240,17.587,22.762,73.98,repaus,bun,1
1.1280,11.259,12.233,74.82,repaus,bun,1
1.1320,-3.683,2.911,73.99,repaus,bun,1
1.1360,-14.735,-14.418,73.36,repaus,bun,1
1.1400,0.220,-1.043,73.31,repaus,bun,1
1.1440,14.567,23.052,75.19,repaus,bun,1
1.1480,-2.090,10.514,73.70,repaus,bun,1
1.1520,-22.405,-0.806,73.52,repaus,bun,1
1.1560,-37.260,-6.497,76.01,repaus,bun,1
1.1600,-23.637,15.765,74.80,repaus,bun,1
1.1640,-8.145,35.590,73.95,repaus,bun,1
1.1680,-22.174,36.885,73.88,repaus,bun,1
1.1720,-28.699,24.000,73.70,repaus,bun,1
1.1760,-37.020,-2.065,74.27,repaus,bun,1
1.1800,-17.711,35.200,74.62,repaus,bun,1
1.1840,-3.435,45.676,74.09,repaus,bun,1
1.1880,-1.703,28.710,74.60,repaus,bun,1
1.1920,-2.806,14.147,74.43,repaus,bun,1
1.1960,-3.137,-7.693,75.08,repaus,bun,1
1.2000,13.226,3.151,74.81,repaus,bun,1
1.2040,31.230,20.528,74.53,repaus,bun,1
1.2080,20.667,3.586,75.10,repaus,bun,1
1.2120,13.312,-10.100,76.37,repaus,bun,1
1.2160,3.580,-28.754,74.29,repaus,bun,1
1.2200,18.006,-6.371,74.98,repaus,bun,1
1.2240,25.986,18.010,74.43,repaus,bun,1
1.2280,13.426,-6.590,73.38,repaus,bun,1
1.2320,3.064,-21.747,75.06,repaus,bun,1
1.2360,-9.627,-31.305,74.27,repaus,bun,1
1.2400,0.570,-22.641,74.38,repaus,bun,1
1.2440,15.173,-3.956,74.61,repaus,bun,1
1.2480,4.801,-8.977,73.46,repaus,bun,1
1.2520,-10.224,-20.795,73.79,repaus,bun,1
1.2560,-27.264,-32.315,73.39,repaus,bun,1
1.2600,-11.155,-5.373,72.37,repaus,bun,1
1.2640,3.412,18.262,73.73,repaus,bun,1
1.2680,-14.208,6.618,73.27,repaus,bun,1
1.2720,-23.315,-2.263,74.77,repaus,bun,1
1.2760,-28.221,-8.925,73.13,repaus,bun,1
1.2800,-7.912,8.870,73.83,repaus,bun,1
1.2840,4.252,27.208,72.93,repaus,bun,1
1.2880,-5.258,9.298,73.47,repaus,bun,1
1.2920,-11.370,-7.735,73.67,repaus,bun,1
1.2960,-10.176,-22.390,74.17,repaus,bun,1
1.3000,11.699,-11.681,73.36,repaus,bun,1
1.3040,28.918,8.950,74.19,repaus,bun,1
1.3080,19.911,1.174,72.66,repaus,bun,1
1.3120,10.835,-10.332,73.67,repaus,bun,1
1.3160,-2.204,-19.598,72.95,repaus,bun,1
1.3200,6.839,4.695,73.56,repaus,bun,1
1.3240,14.069,21.841,76.05,repaus,bun,1
1.3280,-0.221,14.323,75.14,repaus,bun,1
1.3320,-16.606,3.716,73.93,repaus,bun,1
1.3360,-34.413,-6.818,73.70,repaus,bun,1
1.3400,-24.124,9.374,73.83,repaus,bun,1
1.3440,-7.248,23.359,75.58,repaus,bun,1
1.3480,-12.712,14.675,72.97,repaus,bun,1
1.3520,-24.020,0.079,74.90,repaus,bun,1
1.3560,-36.547,-11.262,73.22,repaus,bun,1
1.3600,-20.255,9.432,73.65,repaus,bun,1
1.3640,-3.408,31.395,74.16,repaus,bun,1
1.3680,-10.162,21.106,74.80,repaus,bun,1
1.3720,-17.027,16.674,74.82,repaus,bun,1
1.3760,-17.995,-0.812,74.36,repaus,bun,1
1.3800,-0.173,23.623,72.73,repaus,bun,1
1.3840,14.182,47.664,72.23,repaus,bun,1
1.3880,8.736,30.674,73.45,repaus,bun,1
1.3920,2.720,16.785,73.61,repaus,bun,1
1.3960,-0.819,0.356,74.16,repaus,bun,1
1.4000,19.940,13.160,74.95,repaus,bun,1
1.4040,43.052,32.366,73.31,repaus,bun,1
1.4080,34.539,7.024,72.82,repaus,bun,1
1.4120,25.673,-7.737,74.98,repaus,bun,1
1.4160,9.208,-21.282,72.67,repaus,bun,1
1.4200,20.275,0.713,75.39,repaus,bun,1
1.4240,21.435,19.969,73.73,repaus,bun,1
1.4280,11.837,4.274,74.39,repaus,bun,1
1.4320,-1.323,-8.335,75.10,repaus,bun,1
1.4360,-20.888,-18.789,72.10,repaus,bun,1
1.4400,-12.015,-2.481,75.12,repaus,bun,1
1.4440,0.398,14.909,73.14,repaus,bun,1
1.4480,-11.157,6.045,73.79,repaus,bun,1
1.4520,-19.432,-8.097,73.23,repaus,bun,1
1.4560,-25.804,-20.233,74.65,repaus,bun,1
1.4600,-13.797,2.257,73.79,repaus,bun,1
1.4640,0.910,20.667,75.34,repaus,bun,1
1.4680,-7.449,8.682,72.68,repaus,bun,1
1.4720,-16.026,-3.537,73.17,repaus,bun,1
1.4760,-27.621,-21.983,74.20,repaus,bun,1
1.4800,-8.823,3.668,76.05,repaus,bun,1
1.4840,8.061,29.390,73.73,repaus,bun,1
1.4880,1.072,16.880,73.52,repaus,bun,1
1.4920,1.623,6.307,73.69,repaus,bun,1
1.4960,-11.214,-4.981,72.08,repaus,bun,1
1.5000,2.182,11.740,74.74,repaus,bun,1
1.5040,23.258,26.644,74.65,repaus,bun,1
1.5080,17.065,19.966,73.63,repaus,bun,1
1.5120,7.708,1.675,73.01,repaus,bun,1
1.5160,-5.290,-10.236,73.35,repaus,bun,1
1.5200,8.350,10.954,74.36,repaus,bun,1
1.5240,20.075,30.944,74.70,repaus,bun,1
1.5280,1.384,19.421,73.09,repaus,bun,1
1.5320,-11.514,12.158,73.37,repaus,bun,1
1.5360,-25.622,-3.912,73.15,repaus,bun,1
1.5400,-17.103,14.144,73.27,repaus,bun,1
1.5440,-1.667,33.679,73.44,repaus,bun,1
1.5480,-18.442,17.706,74.40,repaus,bun,1
1.5520,-28.016,3.457,74.01,repaus,bun,1
1.5560,-33.412,-6.249,73.22,repaus,bun,1
1.5600,-13.733,9.914,73.17,repaus,bun,1
1.5640,8.316,28.820,73.92,repaus,bun,1
1.5680,3.924,15.582,73.71,repaus,bun,1
1.5720,-2.935,2.214,73.31,repaus,bun,1
1.5760,-9.359,-16.809,75.42,repaus,bun,1
1.5800,8.542,9.010,72.40,repaus,bun,1
1.5840,26.432,37.580,73.15,repaus,bun,1
1.5880,12.687,22.008,73.21,repaus,bun,1
1.5920,4.925,7.836,73.60,repaus,bun,1
1.5960,-3.420,-8.918,74.11,repaus,bun,1
1.6000,14.008,6.355,73.33,repaus,bun,1
1.6040,28.930,22.895,74.18,repaus,bun,1
1.6080,26.823,0.185,72.69,repaus,bun,1
1.6120,17.077,-15.012,73.44,repaus,bun,1
1.6160,-0.595,-28.147,75.04,repaus,bun,1
1.6200,15.246,-15.941,74.05,repaus,bun,1
1.6240,26.337,3.182,73.36,repaus,bun,1
1.6280,6.424,-2.632,73.62,repaus,bun,1
1.6320,-10.872,-11.828,72.63,repaus,bun,1
1.6360,-28.239,-24.968,72.72,repaus,bun,1
1.6400,-17.494,4.029,74.14,repaus,bun,1
1.6440,-5.805,27.120,73.57,repaus,bun,1
1.6480,-22.602,11.800,72.87,repaus,bun,1
1.6520,-37.459,7.838,72.45,repaus,bun,1
1.6560,-42.550,-3.358,72.67,repaus,bun,1
1.6600,-22.903,7.885,71.69,repaus,bun,1
1.6640,-5.528,22.301,72.79,repaus,bun,1
1.6680,-12.334,14.839,74.99,repaus,bun,1
1.6720,-16.715,2.569,73.04,repaus,bun,1
1.6760,-17.192,-7.127,71.91,repaus,bun,1
1.6800,-2.934,18.123,73.51,repaus,bun,1
1.6840,16.278,37.841,72.07,repaus,bun,1
1.6880,11.806,24.154,72.64,repaus,bun,1
1.6920,9.426,17.655,73.45,repaus,bun,1
1.6960,0.597,6.994,73.39,repaus,bun,1
1.7000,12.324,24.798,72.46,repaus,bun,1
1.7040,29.122,46.606,71.96,repaus,bun,1
1.7080,23.391,34.944,73.61,repaus,bun,1
1.7120,16.959,16.059,74.15,repaus,bun,1
1.7160,4.322,2.701,71.99,repaus,bun,1
1.7200,16.713,17.628,74.02,repaus,bun,1
1.7240,32.967,45.367,72.28,repaus,bun,1
1.7280,13.876,33.090,72.74,repaus,bun,1
1.7320,-0.197,29.578,71.78,repaus,bun,1
1.7360,-11.734,25.940,73.32,repaus,bun,1
1.7400,4.567,48.532,73.77,repaus,bun,1
1.7440,13.434,78.465,73.63,repaus,bun,1
1.7480,5.750,76.554,73.24,repaus,bun,1
1.7520,-11.389,71.546,73.55,repaus,bun,1
1.7560,-21.979,68.036,72.63,repaus,bun,1
1.7600,-5.369,84.153,71.43,repaus,bun,1
1.7640,16.060,104.062,73.49,repaus,bun,1
1.7680,5.928,96.369,71.56,repaus,bun,1
1.7720,5.178,86.192,73.71,repaus,bun,1
1.7760,-4.102,77.874,73.52,repaus,bun,1
1.7800,17.898,105.485,71.26,repaus,bun,1
1.7840,37.614,132.391,72.08,repaus,bun,1
1.7880,34.817,131.048,72.48,repaus,bun,1
1.7920,25.399,127.410,71.80,repaus,bun,1
1.7960,16.321,119.968,71.34,repaus,bun,1
1.8000,32.952,147.380,72.47,repaus,bun,1
1.8040,43.518,167.517,72.63,repaus,bun,1
1.8080,30.460,156.875,73.97,repaus,bun,1
1.8120,26.890,141.003,71.73,repaus,bun,1
1.8160,10.516,127.250,72.94,repaus,bun,1
1.8200,31.618,146.720,71.95,repaus,bun,1
1.8240,47.958,167.014,73.65,repaus,bun,1
1.8280,28.907,154.264,72.89,repaus,bun,1
1.8320,19.282,143.766,73.02,repaus,bun,1
1.8360,5.716,130.594,71.37,repaus,bun,1
1.8400,15.271,148.811,72.01,repaus,bun,1
1.8440,28.218,169.509,72.63,repaus,bun,1
1.8480,13.301,159.506,72.88,repaus,bun,1
1.8520,1.279,149.469,72.66,repaus,bun,1
1.8560,-11.417,129.708,74.35,repaus,bun,1
1.8600,6.705,141.711,74.40,repaus,bun,1
1.8640,27.866,161.572,71.63,repaus,bun,1
1.8680,25.236,134.714,72.20,repaus,bun,1
1.8720,22.151,124.130,71.47,repaus,bun,1
1.8760,15.438,105.019,70.23,repaus,bun,1
1.8800,36.564,107.641,70.84,repaus,bun,1
1.8840,61.189,120.500,71.45,repaus,bun,1
1.8880,53.146,102.466,71.73,repaus,bun,1
1.8920,45.046,87.870,72.40,repaus,bun,1
1.8960,36.558,59.136,72.19,repaus,bun,1
1.9000,47.172,72.188,71.32,repaus,bun,1
1.9040,56.885,89.125,72.90,repaus,bun,1
1.9080,40.643,65.918,71.34,repaus,bun,1
1.9120,32.187,52.441,70.89,repaus,bun,1
1.9160,19.033,29.156,71.46,repaus,bun,1
1.9200,31.647,30.091,73.07,repaus,bun,1
1.9240,41.812,40.666,72.01,repaus,bun,1
1.9280,24.281,17.268,71.95,repaus,bun,1
1.9320,15.018,0.528,73.57,repaus,bun,1
1.9360,0.000,-15.361,72.40,repaus,bun,1
1.9400,9.614,-1.142,71.24,repaus,bun,1
1.9440,23.293,14.880,72.67,repaus,bun,1
1.9480,12.417,11.457,72.67,repaus,bun,1
1.9520,-2.167,-1.761,71.53,repaus,bun,1
1.9560,-15.823,-14.199,71.32,repaus,bun,1
1.9600,-5.566,8.194,71.38,repaus,bun,1
1.9640,9.350,26.546,71.11,repaus,bun,1
1.9680,2.484,15.372,70.82,repaus,bun,1
1.9720,-5.202,-2.568,71.00,repaus,bun,1
1.9760,-7.038,-8.616,71.39,repaus,bun,1
1.9800,13.668,7.246,73.12,repaus,bun,1
1.9840,32.359,23.233,73.06,repaus,bun,1
1.9880,21.371,8.473,72.13,repaus,bun,1
1.9920,14.449,-1.998,72.93,repaus,bun,1
1.9960,10.182,-16.949,72.08,repaus,bun,1
2.0000,17.936,2.758,71.45,repaus,bun,1
2.0040,35.057,23.164,71.79,repaus,bun,1
2.0080,19.586,12.107,71.98,repaus,bun,1
2.0120,6.494,5.879,71.17,repaus,bun,1
2.0160,-5.630,-2.793,71.19,repaus,bun,1
2.0200,-0.377,10.262,70.78,repaus,bun,1
2.0240,12.283,31.946,73.42,repaus,bun,1
2.0280,4.205,10.320,70.98,repaus,bun,1
2.0320,-3.667,-0.870,71.86,repaus,bun,1
2.0360,-16.633,-17.018,71.75,repaus,bun,1
2.0400,-2.985,-0.551,71.56,repaus,bun,1
2.0440,9.797,19.455,69.43,repaus,bun,1
2.0480,-2.450,8.877,70.35,repaus,bun,1
2.0520,-9.075,-3.274,72.18,repaus,bun,1
