# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,ch1_o1,ch2_fp1,bpm,eticheta,calitate,simulat
0.2640,-4.176,25.171,69.14,repaus,bun,1
0.2680,-17.530,12.369,67.94,repaus,bun,1
0.2720,-31.217,-7.503,66.55,repaus,bun,1
0.2760,-40.209,-22.475,68.62,repaus,bun,1
0.2800,-29.949,-9.180,68.31,repaus,bun,1
0.2840,-6.325,3.547,68.06,repaus,bun,1
0.2880,-18.939,-13.287,69.19,repaus,bun,1
0.2920,-21.230,-20.249,70.59,repaus,bun,1
0.2960,-22.217,-31.903,67.93,repaus,bun,1
0.3000,0.737,-7.289,69.51,repaus,bun,1
0.3040,10.768,12.178,67.62,repaus,bun,1
0.3080,4.920,-1.686,68.17,repaus,bun,1
0.3120,-3.632,-1.959,68.59,repaus,bun,1
0.3160,-11.718,-13.184,67.47,repaus,bun,1
0.3200,7.681,4.377,67.44,repaus,bun,1
0.3240,24.744,33.081,69.05,repaus,bun,1
0.3280,15.356,8.605,69.02,repaus,bun,1
0.3320,4.236,-1.577,69.76,repaus,bun,1
0.3360,-4.113,-2.804,68.38,repaus,bun,1
0.3400,12.984,16.418,68.87,repaus,bun,1
0.3440,25.578,29.315,70.54,repaus,bun,1
0.3480,11.892,15.740,68.75,repaus,bun,1
0.3520,-7.312,5.074,68.79,repaus,bun,1
0.3560,-18.739,5.351,68.78,repaus,bun,1
0.3600,-8.921,23.471,70.42,repaus,bun,1
0.3640,-2.120,41.014,67.72,repaus,bun,1
0.3680,-21.319,26.437,68.59,repaus,bun,1
0.3720,-34.173,13.771,68.19,repaus,bun,1
0.3760,-46.663,-4.275,67.77,repaus,bun,1
0.3800,-28.492,13.757,69.19,repaus,bun,1
0.3840,-19.581,26.003,70.53,repaus,bun,1
0.3880,-26.784,7.861,68.35,repaus,bun,1
0.3920,-33.620,-6.714,69.89,repaus,bun,1
0.3960,-35.005,-26.641,68.52,repaus,bun,1
0.4000,-10.639,-4.381,69.16,repaus,bun,1
0.4040,1.093,4.852,68.94,repaus,bun,1
0.4080,3.977,0.052,68.09,repaus,bun,1
0.4120,-8.563,-6.065,69.89,repaus,bun,1
0.4160,-22.529,-18.378,69.55,repaus,bun,1
0.4200,-4.338,5.792,69.64,repaus,bun,1
0.4240,2.843,22.227,70.00,repaus,bun,1
0.4280,-4.888,6.768,69.74,repaus,bun,1
0.4320,-5.955,-11.564,68.26,repaus,bun,1
0.4360,-16.288,-27.662,70.97,repaus,bun,1
0.4400,-0.128,-8.824,68.58,repaus,bun,1
0.4440,7.825,12.001,70.76,repaus,bun,1
0.4480,-7.982,-5.290,70.14,repaus,bun,1
0.4520,-16.693,-12.874,70.05,repaus,bun,1
0.4560,-24.659,-22.705,69.68,repaus,bun,1
0.4600,-12.527,-3.546,69.60,repaus,bun,1
0.4640,-3.950,16.477,70.62,repaus,bun,1
0.4680,-19.545,6.033,70.13,repaus,bun,1
0.4720,-24.143,-2.716,68.98,repaus,bun,1
0.4760,-31.601,-8.737,70.04,repaus,bun,1
0.4800,-23.670,2.416,69.66,repaus,bun,1
0.4840,-8.069,16.859,69.65,repaus,bun,1
0.4880,-15.021,4.618,67.93,repaus,bun,1
0.4920,-19.666,-10.325,70.20,repaus,bun,1
0.4960,-20.331,-22.697,70.16,repaus,bun,1
0.5000,-2.194,0.198,70.05,repaus,bun,1
0.5040,16.339,22.341,69.88,repaus,bun,1
0.5080,19.022,17.776,69.46,repaus,bun,1
0.5120,11.016,10.302,69.47,repaus,bun,1
0.5160,4.467,8.454,69.20,repaus,bun,1
0.5200,14.633,26.285,67.56,repaus,bun,1
0.5240,25.704,46.216,68.08,repaus,bun,1
0.5280,6.607,31.566,68.04,repaus,bun,1
0.5320,-7.783,14.918,70.90,repaus,bun,1
0.5360,-24.752,-4.532,68.90,repaus,bun,1
0.5400,-13.664,10.031,69.54,repaus,bun,1
0.5440,1.967,28.621,69.60,repaus,bun,1
0.5480,-12.574,18.343,69.11,repaus,bun,1
0.5520,-22.476,-3.962,71.42,repaus,bun,1
0.5560,-31.749,-20.165,69.64,repaus,bun,1
0.5600,-18.766,-5.108,68.71,repaus,bun,1
0.5640,-3.928,16.478,70.28,repaus,bun,1
0.5680,-24.882,8.380,69.63,repaus,bun,1
0.5720,-33.739,5.502,70.73,repaus,bun,1
0.5760,-42.606,-17.951,69.76,repaus,bun,1
0.5800,-32.268,-2.884,68.13,repaus,bun,1
0.5840,-16.063,15.506,70.53,repaus,bun,1
0.5880,-17.146,4.435,69.93,repaus,bun,1
0.5920,-18.172,-21.341,69.28,repaus,bun,1
0.5960,-24.399,-36.169,70.15,repaus,bun,1
0.6000,-4.070,-12.067,68.81,repaus,bun,1
0.6040,9.870,6.023,69.55,repaus,bun,1
0.6080,14.517,-2.390,71.37,repaus,bun,1
0.6120,2.717,-9.173,70.28,repaus,bun,1
0.6160,-5.967,-26.377,71.20,repaus,bun,1
0.6200,9.474,-10.288,69.58,repaus,bun,1
0.6240,29.763,15.962,69.68,repaus,bun,1
0.6280,22.201,6.455,72.03,repaus,bun,1
0.6320,2.007,-5.634,70.99,repaus,bun,1
0.6360,-10.219,-15.467,70.82,repaus,bun,1
0.6400,1.658,0.626,71.97,repaus,bun,1
0.6440,10.882,21.982,68.43,repaus,bun,1
0.6480,1.028,7.214,71.32,repaus,bun,1
0.6520,-11.534,-10.094,71.47,repaus,bun,1
0.6560,-26.194,-21.927,70.05,repaus,bun,1
0.6600,-8.841,-2.166,70.99,repaus,bun,1
0.6640,2.860,6.575,71.87,repaus,bun,1
0.6680,-12.377,-1.889,70.71,repaus,bun,1
0.6720,-19.230,-9.636,69.04,repaus,bun,1
0.6760,-35.231,-16.102,71.79,repaus,bun,1
0.6800,-20.694,7.509,69.77,repaus,bun,1
0.6840,-4.007,34.393,69.62,repaus,bun,1
0.6880,-9.149,16.690,69.93,repaus,bun,1
0.6920,-19.250,-0.325,72.05,repaus,bun,1
0.6960,-18.716,-16.279,69.28,repaus,bun,1
0.7000,-1.808,1.967,72.49,repaus,bun,1
0.7040,15.304,18.160,70.31,repaus,bun,1
0.7080,10.737,13.979,72.11,repaus,bun,1
0.7120,5.368,-3.337,70.94,repaus,bun,1
0.7160,-3.974,-16.752,69.61,repaus,bun,1
0.7200,12.006,3.972,70.97,repaus,bun,1
0.7240,24.285,20.979,69.96,repaus,bun,1
0.7280,5.907,13.156,70.29,repaus,bun,1
0.7320,-10.746,3.483,69.31,repaus,bun,1
0.7360,-22.410,-3.942,70.43,repaus,bun,1
0.7400,-19.250,6.006,70.44,repaus,bun,1
0.7440,-5.680,16.432,69.90,repaus,bun,1
0.7480,-21.750,-0.119,70.27,repaus,bun,1
0.7520,-24.036,-16.758,73.48,repaus,bun,1
0.7560,-42.122,-32.568,68.18,repaus,bun,1
0.7600,-26.840,-16.279,68.78,repaus,bun,1
0.7640,-8.046,-1.676,71.97,repaus,bun,1
0.7680,-14.246,-21.435,71.66,repaus,bun,1
0.7720,-19.610,-35.548,70.21,repaus,bun,1
0.7760,-34.147,-41.032,69.80,repaus,bun,1
0.7800,-13.335,-16.295,69.12,repaus,bun,1
0.7840,-0.724,3.382,68.01,repaus,bun,1
0.7880,-4.956,-8.833,68.86,repaus,bun,1
0.7920,-8.927,-24.471,72.13,repaus,bun,1
0.7960,-21.012,-31.643,68.42,repaus,bun,1
0.8000,2.996,-2.540,72.23,repaus,bun,1
0.8040,17.430,12.343,69.01,repaus,bun,1
0.8080,9.191,-1.180,71.04,repaus,bun,1
0.8120,4.902,-13.270,69.64,repaus,bun,1
0.8160,1.580,-25.081,71.43,repaus,bun,1
0.8200,16.064,-3.626,71.43,repaus,bun,1
0.8240,35.277,17.841,69.42,repaus,bun,1
0.8280,16.202,5.168,70.51,repaus,bun,1
0.8320,2.883,-3.349,71.36,repaus,bun,1
0.8360,-13.273,-14.048,70.81,repaus,bun,1
0.8400,2.607,5.787,71.28,repaus,bun,1
0.8440,6.465,27.782,70.28,repaus,bun,1
0.8480,-11.327,12.696,71.53,repaus,bun,1
0.8520,-21.204,2.562,70.02,repaus,bun,1
0.8560,-36.785,-20.127,70.26,repaus,bun,1
0.8600,-21.793,-0.487,71.83,repaus,bun,1
0.8640,-2.069,14.846,71.44,repaus,bun,1
0.8680,-14.966,6.236,70.94,repaus,bun,1
0.8720,-19.443,-3.453,71.70,repaus,bun,1
0.8760,-26.255,-23.692,71.43,repaus,bun,1
0.8800,-6.515,-0.681,72.29,repaus,bun,1
0.8840,11.576,19.760,71.20,repaus,bun,1
0.8880,2.323,6.275,70.54,repaus,bun,1
0.8920,-12.704,1.644,70.28,repaus,bun,1
0.8960,-20.286,-7.009,69.58,repaus,bun,1
0.9000,-11.293,10.457,70.85,repaus,bun,1
0.9040,8.548,29.287,70.83,repaus,bun,1
0.9080,6.344,9.575,70.02,repaus,bun,1
0.9120,-2.846,-11.153,71.06,repaus,bun,1
0.9160,-16.678,-26.360,69.81,repaus,bun,1
0.9200,-3.140,-6.708,69.87,repaus,bun,1
0.9240,20.946,7.563,69.48,repaus,bun,1
0.9280,11.010,-9.454,72.08,repaus,bun,1
0.9320,-5.295,-9.209,70.66,repaus,bun,1
0.9360,-17.566,-20.712,70.43,repaus,bun,1
0.9400,-5.927,0.156,71.85,repaus,bun,1
0.9440,2.089,19.580,71.97,repaus,bun,1
0.9480,-11.897,11.908,70.14,repaus,bun,1
0.9520,-23.037,1.847,71.77,repaus,bun,1
0.9560,-42.796,-17.626,70.39,repaus,bun,1
0.9600,-28.916,-10.040,69.45,repaus,bun,1
0.9640,-8.029,5.839,70.37,repaus,bun,1
0.9680,-22.811,-7.113,70.80,repaus,bun,1
0.9720,-26.252,-16.353,69.18,repaus,bun,1
0.9760,-29.907,-23.683,70.36,repaus,bun,1
0.9800,-13.285,-7.725,71.21,repaus,bun,1
0.9840,10.963,17.057,70.71,repaus,bun,1
0.9880,5.142,12.030,72.45,repaus,bun,1
0.9920,-2.120,3.377,71.41,repaus,bun,1
0.9960,-6.778,-2.163,70.24,repaus,bun,1
1.0000,9.816,20.495,71.46,repaus,bun,1
1.0040,31.544,37.496,68.31,repaus,bun,1
1.0080,23.016,19.247,69.93,repaus,bun,1
1.0120,13.867,7.810,70.19,repaus,bun,1
1.0160,7.185,-8.035,71.03,repaus,bun,1
1.0200,9.604,10.098,71.29,repaus,bun,1
1.0240,23.114,27.986,70.70,repaus,bun,1
1.0280,13.601,19.395,71.96,repaus,bun,1
1.0320,1.735,15.847,71.67,repaus,bun,1
1.0360,-12.809,-7.684,72.70,repaus,bun,1
1.0400,-1.131,10.796,70.83,repaus,bun,1
1.0440,9.837,34.038,70.61,repaus,bun,1
1.0480,-10.779,22.721,69.01,repaus,bun,1
1.0520,-25.264,18.403,69.36,repaus,bun,1
1.0560,-37.689,-5.128,71.18,repaus,bun,1
1.0600,-17.405,8.074,69.80,repaus,bun,1
1.0640,3.880,29.955,70.57,repaus,bun,1
1.0680,-8.636,9.306,68.95,repaus,bun,1
1.0720,-17.790,-4.870,70.31,repaus,bun,1
1.0760,-22.890,-16.655,69.90,repaus,bun,1
1.0800,-4.460,-6.419,69.93,repaus,bun,1
1.0840,16.212,11.773,72.08,repaus,bun,1
1.0880,10.315,0.392,70.63,repaus,bun,1
1.0920,3.794,-10.767,70.07,repaus,bun,1
1.0960,-1.432,-27.709,69.05,repaus,bun,1
1.1000,13.361,-6.914,70.42,repaus,bun,1
1.1040,32.474,23.707,69.92,repaus,bun,1
1.1080,19.718,10.510,72.70,repaus,bun,1
1.1120,7.406,-5.416,71.09,repaus,bun,1
1.1160,0.208,-16.751,71.71,repaus,bun,1
1.1200,13.264,7.174,70.78,repaus,bun,1
1.1240,26.184,16.123,70.47,repaus,bun,1
1.1280,15.453,7.646,70.71,repaus,bun,1
1.1320,5.539,-11.361,69.70,repaus,bun,1
1.1360,-4.558,-26.154,70.99,repaus,bun,1
1.1400,1.025,-3.180,70.35,repaus,bun,1
1.1440,12.140,18.666,71.00,repaus,bun,1
1.1480,7.004,5.609,71.17,repaus,bun,1
1.1520,-9.642,0.995,70.82,repaus,bun,1
1.1560,-22.449,-17.752,70.13,repaus,bun,1
1.1600,-13.441,1.957,71.99,repaus,bun,1
1.1640,-3.463,22.467,70.52,repaus,bun,1
1.1680,-7.340,6.341,71.01,repaus,bun,1
1.1720,-14.599,-3.934,70.24,repaus,bun,1
1.1760,-20.331,-24.041,70.45,repaus,bun,1
1.1800,-4.243,-0.326,69.69,repaus,bun,1
1.1840,17.333,17.420,70.54,repaus,bun,1
1.1880,7.507,6.353,68.91,repaus,bun,1
1.1920,13.578,1.982,70.06,repaus,bun,1
1.1960,1.670,-7.438,70.30,repaus,bun,1
1.2000,18.110,12.315,70.94,repaus,bun,1
1.2040,30.928,40.364,69.74,repaus,bun,1
1.2080,15.581,31.261,70.06,repaus,bun,1
1.2120,8.512,23.043,70.57,repaus,bun,1
1.2160,-15.350,3.437,69.87,repaus,bun,1
1.2200,-4.665,17.055,70.05,repaus,bun,1
1.2240,12.578,32.286,70.01,repaus,bun,1
1.2280,-1.627,6.726,69.08,repaus,bun,1
1.2320,-18.397,-7.850,70.09,repaus,bun,1
1.2360,-27.168,-29.772,69.28,repaus,bun,1
1.2400,-10.439,-17.247,71.75,repaus,bun,1
1.2440,-4.291,8.594,70.14,repaus,bun,1
1.2480,-13.520,-4.376,69.47,repaus,bun,1
1.2520,-28.897,-17.708,69.55,repaus,bun,1
1.2560,-43.109,-24.637,69.68,repaus,bun,1
1.2600,-30.338,-1.834,70.19,repaus,bun,1
1.2640,-13.534,16.424,69.92,repaus,bun,1
1.2680,-26.373,-3.767,70.25,repaus,bun,1
1.2720,-38.618,-18.821,69.86,repaus,bun,1
1.2760,-42.744,-36.746,71.79,repaus,bun,1
1.2800,-12.749,-15.119,71.65,repaus,bun,1
1.2840,6.877,0.730,70.27,repaus,bun,1
1.2880,4.878,-5.393,70.85,repaus,bun,1
1.2920,8.878,-20.099,70.05,repaus,bun,1
1.2960,5.566,-20.907,71.27,repaus,bun,1
1.3000,19.405,0.750,71.33,repaus,bun,1
1.3040,40.037,19.848,70.27,repaus,bun,1
1.3080,27.433,14.589,69.42,repaus,bun,1
1.3120,15.946,4.403,71.16,repaus,bun,1
1.3160,-1.706,-8.583,68.61,repaus,bun,1
1.3200,12.235,6.096,70.29,repaus,bun,1
1.3240,32.750,16.635,70.58,repaus,bun,1
1.3280,14.130,5.346,69.55,repaus,bun,1
1.3320,-1.209,-10.391,71.07,repaus,bun,1
1.3360,-11.443,-24.418,71.32,repaus,bun,1
1.3400,-0.607,-6.346,69.11,repaus,bun,1
1.3440,14.507,16.491,71.28,repaus,bun,1
1.3480,-1.687,1.830,69.43,repaus,bun,1
1.3520,-4.240,-5.543,70.43,repaus,bun,1
1.3560,-27.058,-19.493,70.18,repaus,bun,1
1.3600,-10.451,1.857,71.50,repaus,bun,1
1.3640,2.155,17.968,70.88,repaus,bun,1
1.3680,-4.114,13.135,70.16,repaus,bun,1
1.3720,-10.358,-7.722,70.11,repaus,bun,1
1.3760,-22.484,-24.136,70.27,repaus,bun,1
1.3800,-8.865,-7.177,70.60,repaus,bun,1
1.3840,13.696,7.100,67.73,repaus,bun,1
1.3880,2.751,-4.383,69.81,repaus,bun,1
1.3920,6.832,-14.827,71.64,repaus,bun,1
1.3960,-0.173,-25.622,69.95,repaus,bun,1
1.4000,16.683,-5.452,70.70,repaus,bun,1
1.4040,23.176,15.312,71.58,repaus,bun,1
1.4080,9.237,6.942,69.89,repaus,bun,1
1.4120,1.705,-2.687,69.47,repaus,bun,1
1.4160,-11.376,-24.463,70.73,repaus,bun,1
1.4200,-9.433,-5.091,69.84,repaus,bun,1
1.4240,-4.927,16.396,68.88,repaus,bun,1
1.4280,-19.257,4.532,70.77,repaus,bun,1
1.4320,-28.441,-15.113,70.88,repaus,bun,1
1.4360,-31.303,-28.842,70.68,repaus,bun,1
1.4400,-19.118,-17.632,70.74,repaus,bun,1
1.4440,-6.159,-1.977,66.86,repaus,bun,1
1.4480,-5.112,-12.653,71.84,repaus,bun,1
1.4520,-24.275,-28.689,70.68,repaus,bun,1
1.4560,-31.618,-42.723,70.00,repaus,bun,1
1.4600,-11.210,-17.847,71.67,repaus,bun,1
1.4640,10.834,6.535,70.71,repaus,bun,1
1.4680,-3.231,-3.578,72.16,repaus,bun,1
1.4720,-9.098,-18.598,72.55,repaus,bun,1
1.4760,-12.278,-30.517,71.53,repaus,bun,1
1.4800,4.111,-12.388,68.87,repaus,bun,1
1.4840,26.781,9.788,69.28,repaus,bun,1
1.4880,24.951,-9.677,68.99,repaus,bun,1
1.4920,20.870,-19.513,71.44,repaus,bun,1
1.4960,10.765,-33.745,70.17,repaus,bun,1
1.5000,31.123,-8.474,68.57,repaus,bun,1
1.5040,48.195,18.145,70.49,repaus,bun,1
1.5080,28.450,3.424,71.59,repaus,bun,1
1.5120,15.756,-0.175,69.73,repaus,bun,1
1.5160,3.216,-13.791,70.71,repaus,bun,1
1.5200,4.518,9.045,71.62,repaus,bun,1
1.5240,16.553,28.714,69.90,repaus,bun,1
1.5280,3.601,14.128,69.19,repaus,bun,1
1.5320,-14.155,-3.518,67.84,repaus,bun,1
1.5360,-25.231,-20.942,71.28,repaus,bun,1
1.5400,-15.681,-2.925,68.03,repaus,bun,1
1.5440,2.012,18.590,70.25,repaus,bun,1
1.5480,-2.045,-2.504,69.46,repaus,bun,1
1.5520,-16.889,-14.763,71.18,repaus,bun,1
1.5560,-24.317,-28.066,69.20,repaus,bun,1
1.5600,-1.789,-10.095,70.57,repaus,bun,1
1.5640,7.597,9.012,70.25,repaus,bun,1
1.5680,1.862,-8.336,69.52,repaus,bun,1
1.5720,-13.662,-13.865,70.18,repaus,bun,1
1.5760,-21.099,-26.849,69.47,repaus,bun,1
1.5800,2.103,-8.900,69.50,repaus,bun,1
1.5840,21.937,17.644,69.75,repaus,bun,1
1.5880,14.413,4.376,69.53,repaus,bun,1
1.5920,6.474,-14.345,71.11,repaus,bun,1
1.5960,1.766,-23.364,69.21,repaus,bun,1
1.6000,16.736,-7.805,68.84,repaus,bun,1
1.6040,29.090,4.962,70.45,repaus,bun,1
1.6080,16.549,-7.434,68.51,repaus,bun,1
1.6120,5.193,-17.193,68.74,repaus,bun,1
1.6160,-10.552,-26.983,68.53,repaus,bun,1
1.6200,3.035,-4.110,70.53,repaus,bun,1
1.6240,14.231,16.128,69.40,repaus,bun,1
1.6280,4.350,0.231,68.88,repaus,bun,1
1.6320,-10.612,-16.785,69.54,repaus,bun,1
1.6360,-24.499,-24.818,69.51,repaus,bun,1
1.6400,-15.884,-11.205,68.90,repaus,bun,1
1.6440,-2.498,3.466,70.39,repaus,bun,1
1.6480,-11.773,-11.661,68.77,repaus,bun,1
1.6520,-20.241,-32.016,68.28,repaus,bun,1
1.6560,-21.522,-36.187,70.11,repaus,bun,1
1.6600,1.107,-13.804,69.24,repaus,bun,1
1.6640,17.634,3.399,68.62,repaus,bun,1
1.6680,11.757,-7.930,69.94,repaus,bun,1
1.6720,0.403,-14.847,69.57,repaus,bun,1
1.6760,-2.720,-13.861,70.99,repaus,bun,1
1.6800,10.222,9.163,68.17,repaus,bun,1
1.6840,32.016,31.761,69.45,repaus,bun,1
1.6880,23.533,19.273,67.52,repaus,bun,1
1.6920,8.567,8.580,67.87,repaus,bun,1
1.6960,-6.637,-2.299,69.19,repaus,bun,1
1.7000,14.790,12.140,70.09,repaus,bun,1
1.7040,27.057,26.578,70.83,repaus,bun,1
1.7080,11.761,11.243,67.79,repaus,bun,1
1.7120,7.849,-8.618,68.60,repaus,bun,1
1.7160,-11.453,-23.613,70.02,repaus,bun,1
1.7200,-7.535,-5.010,70.31,repaus,bun,1
1.7240,-2.338,17.282,68.10,repaus,bun,1
1.7280,-14.354,1.321,70.34,repaus,bun,1
1.7320,-37.737,-6.828,68.28,repaus,bun,1
1.7360,-49.261,-21.524,68.39,repaus,bun,1
1.7400,-33.086,-0.971,68.62,repaus,bun,1
1.7440,-21.344,14.150,69.82,repaus,bun,1
1.7480,-28.964,-0.425,68.20,repaus,bun,1
1.7520,-41.498,-21.688,69.96,repaus,bun,1
1.7560,-43.669,-32.753,69.00,repaus,bun,1
1.7600,-17.248,-19.816,69.40,repaus,bun,1
1.7640,4.425,-3.573,68.82,repaus,bun,1
1.7680,7.658,-23.063,69.65,repaus,bun,1
1.7720,-2.448,-30.344,67.96,repaus,bun,1
1.7760,-9.798,-39.156,69.84,repaus,bun,1
1.7800,10.715,-8.634,69.96,repaus,bun,1
1.7840,21.645,8.516,67.92,repaus,bun,1
1.7880,11.383,2.421,68.17,repaus,bun,1
1.7920,2.862,-2.663,69.76,repaus,bun,1
1.7960,-2.330,-16.916,69.37,repaus,bun,1
1.8000,12.951,1.485,69.75,repaus,bun,1
1.8040,25.264,24.128,69.17,repaus,bun,1
1.8080,17.833,5.623,69.78,repaus,bun,1
1.8120,13.592,-15.208,68.73,repaus,bun,1
1.8160,-7.801,-30.951,68.63,repaus,bun,1
1.8200,4.010,-10.688,69.92,repaus,bun,1
1.8240,16.528,8.776,69.87,repaus,bun,1
1.8280,2.957,-4.284,68.54,repaus,bun,1
1.8320,-13.203,-17.537,67.60,repaus,bun,1
1.8360,-32.580,-25.183,69.27,repaus,bun,1
1.8400,-17.158,2.900,68.46,repaus,bun,1
1.8440,-2.869,30.729,69.55,repaus,bun,1
1.8480,-10.421,19.722,69.26,repaus,bun,1
1.8520,-21.011,9.702,68.56,repaus,bun,1
1.8560,-27.095,-16.236,67.32,repaus,bun,1
1.8600,-11.409,2.058,69.01,repaus,bun,1
1.8640,5.430,20.500,68.23,repaus,bun,1
1.8680,0.892,2.582,69.53,repaus,bun,1
1.8720,-1.011,-3.076,69.08,repaus,bun,1
1.8760,-14.328,-15.441,68.91,repaus,bun,1
1.8800,7.043,9.333,68.87,repaus,bun,1
1.8840,24.944,29.085,67.36,repaus,bun,1
1.8880,8.978,15.965,69.16,repaus,bun,1
1.8920,-5.746,2.570,69.48,repaus,bun,1
1.8960,-22.043,-5.626,68.90,repaus,bun,1
1.9000,-15.178,10.565,69.40,repaus,bun,1
1.9040,6.124,25.911,68.41,repaus,bun,1
1.9080,-5.467,8.897,68.11,repaus,bun,1
1.9120,-12.208,-2.406,69.39,repaus,bun,1
1.9160,-25.482,-20.298,69.26,repaus,bun,1
1.9200,-9.877,-11.070,66.70,repaus,bun,1
1.9240,-0.330,7.132,66.39,repaus,bun,1
1.9280,-14.098,-2.535,66.84,repaus,bun,1
1.9320,-23.230,-16.428,68.71,repaus,bun,1
1.9360,-37.562,-28.245,69.45,repaus,bun,1
1.9400,-22.061,-6.923,67.88,repaus,bun,1
1.9440,-17.472,15.138,67.61,repaus,bun,1
1.9480,-23.420,-3.054,68.98,repaus,bun,1
1.9520,-22.744,-23.295,67.90,repaus,bun,1
1.9560,-26.212,-36.460,68.02,repaus,bun,1
1.9600,-4.068,-16.830,67.99,repaus,bun,1
1.9640,19.490,2.973,70.22,repaus,bun,1
1.9680,16.940,-3.360,68.67,repaus,bun,1
1.9720,17.842,-22.028,67.41,repaus,bun,1
1.9760,11.779,-31.966,68.22,repaus,bun,1
1.9800,19.296,-7.685,69.90,repaus,bun,1
1.9840,46.689,20.142,67.50,repaus,bun,1
1.9880,33.952,7.190,68.12,repaus,bun,1
1.9920,18.429,-5.004,67.14,repaus,bun,1
1.9960,1.742,-8.100,67.74,repaus,bun,1
2.0000,8.339,16.410,67.34,repaus,bun,1
2.0040,23.485,39.522,66.95,repaus,bun,1
2.0080,6.245,20.744,67.67,repaus,bun,1
2.0120,-12.463,3.538,67.29,repaus,bun,1
2.0160,-28.199,-5.246,66.84,repaus,bun,1
2.0200,-5.054,10.338,68.03,repaus,bun,1
2.0240,3.656,28.359,67.96,repaus,bun,1
2.0280,-14.072,18.559,66.89,repaus,bun,1
2.0320,-21.159,0.426,68.96,repaus,bun,1
