# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,ch1_o1,ch2_fp1,bpm,eticheta,calitate,simulat
0.4080,16.059,-13.203,79.17,repaus,bun,1
0.4120,-0.282,-24.498,80.56,repaus,bun,1
0.4160,-15.357,-39.438,79.20,repaus,bun,1
0.4200,-5.018,-23.566,79.18,repaus,bun,1
0.4240,9.462,-9.989,79.77,repaus,bun,1
0.4280,4.175,-23.356,79.88,repaus,bun,1
0.4320,-9.887,-31.938,78.44,repaus,bun,1
0.4360,-21.684,-46.243,80.03,repaus,bun,1
0.4400,-9.324,-17.815,80.15,repaus,bun,1
0.4440,8.379,10.152,78.51,repaus,bun,1
0.4480,-5.329,0.369,80.39,repaus,bun,1
0.4520,-18.968,-1.525,78.85,repaus,bun,1
0.4560,-23.778,-16.509,79.75,repaus,bun,1
0.4600,-8.230,0.902,80.70,repaus,bun,1
0.4640,11.353,13.926,81.08,repaus,bun,1
0.4680,6.176,7.477,80.48,repaus,bun,1
0.4720,4.992,-9.920,79.49,repaus,bun,1
0.4760,-2.927,-28.659,79.20,repaus,bun,1
0.4800,17.408,-10.081,79.07,repaus,bun,1
0.4840,39.237,13.878,79.36,repaus,bun,1
0.4880,37.417,3.986,80.92,repaus,bun,1
0.4920,25.653,-12.117,81.66,repaus,bun,1
0.4960,14.079,-25.135,81.26,repaus,bun,1
0.5000,20.801,-1.394,80.28,repaus,bun,1
0.5040,30.360,19.575,78.79,repaus,bun,1
0.5080,13.841,4.380,79.29,repaus,bun,1
0.5120,1.655,-5.001,79.33,repaus,bun,1
0.5160,-12.825,-28.321,80.58,repaus,bun,1
0.5200,-1.998,-7.223,80.59,repaus,bun,1
0.5240,6.772,12.716,82.60,repaus,bun,1
0.5280,-6.896,-5.780,81.26,repaus,bun,1
0.5320,-11.504,-14.705,78.42,repaus,bun,1
0.5360,-21.287,-32.025,78.71,repaus,bun,1
0.5400,-9.903,-7.975,78.69,repaus,bun,1
0.5440,7.942,19.620,79.44,repaus,bun,1
0.5480,-5.656,-2.069,79.32,repaus,bun,1
0.5520,-14.625,-4.894,79.33,repaus,bun,1
0.5560,-19.113,-18.650,79.99,repaus,bun,1
0.5600,-2.521,4.135,80.04,repaus,bun,1
0.5640,10.990,23.208,81.04,repaus,bun,1
0.5680,2.385,4.165,81.27,repaus,bun,1
0.5720,-3.435,-12.442,80.19,repaus,bun,1
0.5760,-5.348,-20.293,80.60,repaus,bun,1
0.5800,12.459,-12.800,79.57,repaus,bun,1
0.5840,30.400,4.302,80.78,repaus,bun,1
0.5880,22.499,-14.624,79.82,repaus,bun,1
0.5920,13.041,-25.246,81.89,repaus,bun,1
0.5960,8.894,-31.116,80.19,repaus,bun,1
0.6000,21.494,-7.527,81.32,repaus,bun,1
0.6040,31.589,6.838,80.39,repaus,bun,1
0.6080,12.136,-2.728,81.45,repaus,bun,1
0.6120,0.731,-13.080,80.10,repaus,bun,1
0.6160,-17.997,-17.145,80.05,repaus,bun,1
0.6200,-4.189,2.239,78.88,repaus,bun,1
0.6240,6.109,11.307,80.54,repaus,bun,1
0.6280,-5.957,-3.017,80.69,repaus,bun,1
0.6320,-15.212,-17.275,80.96,repaus,bun,1
0.6360,-24.482,-29.141,81.26,repaus,bun,1
0.6400,-7.234,-11.075,80.26,repaus,bun,1
0.6440,8.670,17.667,80.53,repaus,bun,1
0.6480,6.322,7.699,80.67,repaus,bun,1
0.6520,0.219,-0.918,82.11,repaus,bun,1
0.6560,-7.420,-8.303,80.23,repaus,bun,1
0.6600,13.220,10.238,79.30,repaus,bun,1
0.6640,26.796,32.972,81.69,repaus,bun,1
0.6680,15.702,21.828,81.54,repaus,bun,1
0.6720,5.150,13.306,80.93,repaus,bun,1
0.6760,-0.745,-4.153,79.71,repaus,bun,1
0.6800,20.951,12.471,81.07,repaus,bun,1
0.6840,42.843,32.897,80.01,repaus,bun,1
0.6880,33.020,11.851,79.99,repaus,bun,1
0.6920,18.560,-4.992,79.13,repaus,bun,1
0.6960,12.753,-26.723,80.16,repaus,bun,1
0.7000,24.785,-6.638,81.12,repaus,bun,1
0.7040,40.469,19.715,80.23,repaus,bun,1
0.7080,22.318,10.988,81.28,repaus,bun,1
0.7120,5.467,0.169,80.91,repaus,bun,1
0.7160,-9.165,-14.747,81.17,repaus,bun,1
0.7200,-3.120,-1.443,79.94,repaus,bun,1
0.7240,3.650,24.117,80.21,repaus,bun,1
0.7280,-14.543,-0.034,81.00,repaus,bun,1
0.7320,-17.584,-17.419,81.18,repaus,bun,1
0.7360,-29.103,-37.650,81.31,repaus,bun,1
0.7400,-15.504,-20.771,80.96,repaus,bun,1
0.7440,4.340,-2.961,80.94,repaus,bun,1
0.7480,1.052,-19.702,80.70,repaus,bun,1
0.7520,-12.796,-24.881,81.16,repaus,bun,1
0.7560,-12.523,-31.627,80.65,repaus,bun,1
0.7600,6.760,-5.641,81.01,repaus,bun,1
0.7640,19.971,13.135,80.89,repaus,bun,1
0.7680,12.670,7.573,80.76,repaus,bun,1
0.7720,3.063,-17.324,79.93,repaus,bun,1
0.7760,-6.399,-27.401,81.36,repaus,bun,1
0.7800,9.195,-8.685,80.92,repaus,bun,1
0.7840,28.499,4.676,80.48,repaus,bun,1
0.7880,23.504,-6.682,80.66,repaus,bun,1
0.7920,13.414,-22.563,80.77,repaus,bun,1
0.7960,12.532,-38.149,80.84,repaus,bun,1
0.8000,25.698,-18.076,78.34,repaus,bun,1
0.8040,31.950,6.640,80.84,repaus,bun,1
0.8080,20.727,-1.873,80.26,repaus,bun,1
0.8120,7.439,-10.984,81.69,repaus,bun,1
0.8160,-9.857,-16.720,81.28,repaus,bun,1
0.8200,4.935,3.491,79.95,repaus,bun,1
0.8240,15.586,19.744,80.08,repaus,bun,1
0.8280,1.527,6.906,79.18,repaus,bun,1
0.8320,-8.050,-16.842,80.76,repaus,bun,1
0.8360,-16.605,-24.869,82.48,repaus,bun,1
0.8400,-3.772,-3.795,80.16,repaus,bun,1
0.8440,21.614,12.198,80.41,repaus,bun,1
0.8480,9.016,-1.783,81.21,repaus,bun,1
0.8520,5.832,-7.110,80.03,repaus,bun,1
0.8560,0.085,-14.717,80.27,repaus,bun,1
0.8600,19.515,2.938,80.11,repaus,bun,1
0.8640,31.903,25.435,80.97,repaus,bun,1
0.8680,22.373,10.549,80.68,repaus,bun,1
0.8720,17.456,-7.381,80.32,repaus,bun,1
0.8760,9.583,-24.121,80.16,repaus,bun,1
0.8800,15.796,-0.143,80.23,repaus,bun,1
0.8840,28.920,9.170,81.93,repaus,bun,1
0.8880,16.296,-8.326,80.89,repaus,bun,1
0.8920,8.120,-25.035,81.05,repaus,bun,1
0.8960,-3.524,-39.010,81.14,repaus,bun,1
0.9000,9.359,-17.519,80.56,repaus,bun,1
0.9040,24.495,-3.461,79.97,repaus,bun,1
0.9080,2.953,-20.366,81.06,repaus,bun,1
0.9120,-8.493,-31.615,80.24,repaus,bun,1
0.9160,-21.597,-40.609,81.32,repaus,bun,1
0.9200,-7.904,-17.357,79.13,repaus,bun,1
0.9240,1.655,-2.336,80.45,repaus,bun,1
0.9280,-9.968,-8.359,80.69,repaus,bun,1
0.9320,-28.042,-28.357,82.51,repaus,bun,1
0.9360,-37.008,-40.574,80.81,repaus,bun,1
0.9400,-18.850,-18.845,80.90,repaus,bun,1
0.9440,-1.428,-1.460,80.51,repaus,bun,1
0.9480,-6.280,-16.483,81.69,repaus,bun,1
0.9520,-8.063,-25.404,81.27,repaus,bun,1
0.9560,-10.712,-35.452,80.52,repaus,bun,1
0.9600,8.910,-9.009,81.37,repaus,bun,1
0.9640,32.088,20.298,80.57,repaus,bun,1
0.9680,26.569,10.140,80.69,repaus,bun,1
0.9720,19.900,-5.354,81.32,repaus,bun,1
0.9760,10.523,-20.263,82.65,repaus,bun,1
0.9800,24.590,6.075,80.55,repaus,bun,1
0.9840,33.593,19.720,82.15,repaus,bun,1
0.9880,31.351,2.548,79.90,repaus,bun,1
0.9920,23.892,-12.933,80.96,repaus,bun,1
0.9960,5.002,-33.399,81.83,repaus,bun,1
1.0000,12.755,-12.410,79.98,repaus,bun,1
1.0040,29.056,5.211,81.47,repaus,bun,1
1.0080,17.689,-9.943,80.34,repaus,bun,1
1.0120,1.964,-19.182,82.14,repaus,bun,1
1.0160,-9.992,-29.547,80.98,repaus,bun,1
1.0200,3.196,-2.044,81.82,repaus,bun,1
1.0240,13.834,24.811,81.81,repaus,bun,1
1.0280,-6.882,10.115,80.58,repaus,bun,1
1.0320,-19.746,-7.344,79.62,repaus,bun,1
1.0360,-29.047,-18.031,81.66,repaus,bun,1
1.0400,-10.305,-3.363,80.64,repaus,bun,1
1.0440,2.378,19.066,80.87,repaus,bun,1
1.0480,0.087,3.693,79.99,repaus,bun,1
1.0520,-6.865,-14.431,83.10,repaus,bun,1
1.0560,-12.629,-26.719,81.28,repaus,bun,1
1.0600,10.712,-5.443,81.00,repaus,bun,1
1.0640,27.788,10.633,80.65,repaus,bun,1
1.0680,25.496,-4.035,81.30,repaus,bun,1
1.0720,13.012,-17.981,81.44,repaus,bun,1
1.0760,2.077,-24.746,81.27,repaus,bun,1
1.0800,18.903,-15.589,80.72,repaus,bun,1
1.0840,31.500,11.366,82.17,repaus,bun,1
1.0880,20.425,-6.082,80.61,repaus,bun,1
1.0920,5.196,-18.958,78.62,repaus,bun,1
1.0960,-11.905,-41.068,81.33,repaus,bun,1
1.1000,0.298,-28.760,80.16,repaus,bun,1
1.1040,10.473,-6.677,82.11,repaus,bun,1
1.1080,0.991,-22.636,80.21,repaus,bun,1
1.1120,-6.133,-35.921,82.84,repaus,bun,1
1.1160,-19.178,-44.265,80.82,repaus,bun,1
1.1200,-0.813,-20.796,81.15,repaus,bun,1
1.1240,14.912,2.926,81.74,repaus,bun,1
1.1280,2.180,-1.286,80.18,repaus,bun,1
1.1320,-15.086,-7.718,81.44,repaus,bun,1
1.1360,-24.617,-20.363,82.16,repaus,bun,1
1.1400,-9.286,-5.665,80.02,repaus,bun,1
1.1440,7.309,20.129,78.98,repaus,bun,1
1.1480,1.450,11.660,81.81,repaus,bun,1
1.1520,3.070,-6.506,79.88,repaus,bun,1
1.1560,-4.206,-14.633,80.92,repaus,bun,1
1.1600,22.108,9.368,81.47,repaus,bun,1
1.1640,40.455,26.793,80.66,repaus,bun,1
1.1680,32.888,9.714,81.55,repaus,bun,1
1.1720,26.958,-2.335,80.55,repaus,bun,1
1.1760,13.905,-14.233,80.37,repaus,bun,1
1.1800,26.025,3.135,81.80,repaus,bun,1
1.1840,38.917,29.066,82.89,repaus,bun,1
1.1880,25.113,16.056,79.21,repaus,bun,1
1.1920,4.146,-4.872,80.74,repaus,bun,1
1.1960,-6.719,-23.917,79.55,repaus,bun,1
1.2000,0.807,-8.682,80.96,repaus,bun,1
1.2040,8.908,16.656,81.47,repaus,bun,1
1.2080,1.779,-2.759,79.49,repaus,bun,1
1.2120,-12.585,-25.018,80.70,repaus,bun,1
1.2160,-24.825,-40.096,80.30,repaus,bun,1
1.2200,-13.545,-20.481,81.21,repaus,bun,1
1.2240,6.212,4.497,81.08,repaus,bun,1
1.2280,-2.010,-8.037,80.36,repaus,bun,1
1.2320,-8.747,-23.324,80.23,repaus,bun,1
1.2360,-27.128,-29.609,80.99,repaus,bun,1
1.2400,-18.997,-3.972,80.76,repaus,bun,1
1.2440,0.245,15.804,80.95,repaus,bun,1
1.2480,-7.411,5.104,79.94,repaus,bun,1
1.2520,-17.186,-4.562,80.72,repaus,bun,1
1.2560,-20.891,-24.556,81.24,repaus,bun,1
1.2600,1.857,-6.596,80.49,repaus,bun,1
1.2640,23.545,8.755,79.51,repaus,bun,1
1.2680,23.883,-6.323,79.52,repaus,bun,1
1.2720,14.089,-18.208,80.37,repaus,bun,1
1.2760,8.543,-32.132,81.47,repaus,bun,1
1.2800,24.861,-2.805,80.86,repaus,bun,1
1.2840,39.236,21.820,81.90,repaus,bun,1
1.2880,22.142,1.531,80.47,repaus,bun,1
1.2920,3.796,0.052,80.15,repaus,bun,1
1.2960,-2.981,-17.276,82.05,repaus,bun,1
1.3000,4.875,1.816,82.06,repaus,bun,1
1.3040,14.463,19.424,80.10,repaus,bun,1
1.3080,2.603,1.357,82.50,repaus,bun,1
1.3120,-11.826,-7.104,78.66,repaus,bun,1
1.3160,-21.306,-25.859,81.83,repaus,bun,1
1.3200,-4.138,-6.098,80.37,repaus,bun,1
1.3240,9.079,10.645,79.85,repaus,bun,1
1.3280,3.635,1.079,81.36,repaus,bun,1
1.3320,-6.667,-4.390,82.50,repaus,bun,1
1.3360,-16.584,-8.834,80.86,repaus,bun,1
1.3400,-3.397,7.799,81.84,repaus,bun,1
1.3440,16.915,32.868,81.32,repaus,bun,1
1.3480,5.200,18.430,81.28,repaus,bun,1
1.3520,-1.284,4.788,81.12,repaus,bun,1
1.3560,-13.130,-15.446,80.65,repaus,bun,1
1.3600,-0.456,2.205,80.19,repaus,bun,1
1.3640,22.488,22.799,81.49,repaus,bun,1
1.3680,14.631,1.837,81.36,repaus,bun,1
1.3720,7.322,-13.040,81.90,repaus,bun,1
1.3760,-0.684,-34.506,79.56,repaus,bun,1
1.3800,16.185,-11.671,80.81,repaus,bun,1
1.3840,32.627,2.323,80.48,repaus,bun,1
1.3880,11.736,-3.429,80.29,repaus,bun,1
1.3920,0.017,-16.220,80.51,repaus,bun,1
1.3960,-18.973,-32.290,80.75,repaus,bun,1
1.4000,-4.985,-6.043,80.91,repaus,bun,1
1.4040,2.895,10.499,81.37,repaus,bun,1
1.4080,-13.903,-7.590,79.96,repaus,bun,1
1.4120,-27.843,-28.929,80.01,repaus,bun,1
1.4160,-39.611,-42.063,81.43,repaus,bun,1
1.4200,-25.334,-18.529,79.66,repaus,bun,1
1.4240,-2.462,3.574,82.04,repaus,bun,1
1.4280,-9.130,-8.851,79.94,repaus,bun,1
1.4320,-16.235,-25.206,79.42,repaus,bun,1
1.4360,-22.965,-38.824,80.48,repaus,bun,1
1.4400,-3.094,-18.760,79.21,repaus,bun,1
1.4440,24.695,10.577,79.43,repaus,bun,1
1.4480,20.375,0.359,80.84,repaus,bun,1
1.4520,6.427,-6.756,80.93,repaus,bun,1
1.4560,-0.503,-17.658,79.11,repaus,bun,1
1.4600,14.200,-1.169,81.15,repaus,bun,1
1.4640,34.804,21.296,80.60,repaus,bun,1
1.4680,16.471,-0.664,79.43,repaus,bun,1
1.4720,11.687,-16.451,81.39,repaus,bun,1
1.4760,8.993,-31.028,80.14,repaus,bun,1
1.4800,26.659,-13.188,79.45,repaus,bun,1
1.4840,36.503,12.885,80.17,repaus,bun,1
1.4880,30.508,-0.937,80.30,repaus,bun,1
1.4920,17.883,-10.302,80.23,repaus,bun,1
1.4960,-0.300,-21.428,82.70,repaus,bun,1
1.5000,12.811,10.770,79.81,repaus,bun,1
1.5040,24.232,23.944,80.77,repaus,bun,1
1.5080,2.714,3.529,80.03,repaus,bun,1
1.5120,-16.103,-5.843,80.37,repaus,bun,1
1.5160,-28.611,-21.021,82.10,repaus,bun,1
1.5200,-14.452,-13.512,80.74,repaus,bun,1
1.5240,2.483,13.541,79.76,repaus,bun,1
1.5280,-7.457,-6.213,79.77,repaus,bun,1
1.5320,-10.244,-20.934,79.10,repaus,bun,1
1.5360,-17.981,-26.519,80.07,repaus,bun,1
1.5400,1.372,-7.169,79.73,repaus,bun,1
1.5440,16.682,18.083,78.85,repaus,bun,1
1.5480,7.297,6.037,80.10,repaus,bun,1
1.5520,5.063,-9.053,78.75,repaus,bun,1
1.5560,-1.029,-28.602,79.43,repaus,bun,1
1.5600,13.005,-4.031,81.75,repaus,bun,1
1.5640,26.223,18.657,79.97,repaus,bun,1
1.5680,15.801,-5.660,79.15,repaus,bun,1
1.5720,-0.306,-14.669,80.65,repaus,bun,1
1.5760,-5.531,-40.574,80.45,repaus,bun,1
1.5800,11.131,-22.687,78.88,repaus,bun,1
1.5840,23.462,-3.193,80.74,repaus,bun,1
1.5880,11.349,-20.455,80.27,repaus,bun,1
1.5920,-0.453,-32.465,78.63,repaus,bun,1
1.5960,-16.874,-45.287,80.08,repaus,bun,1
1.6000,-2.778,-22.649,79.98,repaus,bun,1
1.6040,10.550,0.282,78.48,repaus,bun,1
1.6080,-8.251,-13.519,79.83,repaus,bun,1
1.6120,-16.458,-29.622,80.74,repaus,bun,1
1.6160,-30.910,-35.254,79.81,repaus,bun,1
1.6200,-14.887,-8.166,78.80,repaus,bun,1
1.6240,6.161,14.167,80.01,repaus,bun,1
1.6280,1.272,4.828,80.52,repaus,bun,1
1.6320,-7.923,-16.882,80.54,repaus,bun,1
1.6360,-13.333,-28.216,79.92,repaus,bun,1
1.6400,10.782,-10.943,79.51,repaus,bun,1
1.6440,36.756,16.355,77.16,repaus,bun,1
1.6480,32.626,10.674,78.77,repaus,bun,1
1.6520,22.244,-2.732,78.65,repaus,bun,1
1.6560,10.789,-11.657,79.83,repaus,bun,1
1.6600,25.534,17.111,78.48,repaus,bun,1
1.6640,40.907,24.032,79.56,repaus,bun,1
1.6680,27.737,11.799,79.57,repaus,bun,1
1.6720,13.794,-0.694,80.86,repaus,bun,1
1.6760,4.750,-20.727,79.19,repaus,bun,1
1.6800,17.064,-4.791,79.91,repaus,bun,1
1.6840,24.285,14.945,80.80,repaus,bun,1
1.6880,7.538,-8.060,80.85,repaus,bun,1
1.6920,-4.384,-16.298,80.25,repaus,bun,1
1.6960,-18.482,-27.232,80.48,repaus,bun,1
1.7000,-5.130,-7.975,79.84,repaus,bun,1
1.7040,10.651,15.129,79.07,repaus,bun,1
1.7080,-2.603,4.399,79.92,repaus,bun,1
1.7120,-18.863,-8.943,79.87,repaus,bun,1
1.7160,-36.471,-23.616,80.01,repaus,bun,1
1.7200,-20.000,0.977,80.14,repaus,bun,1
1.7240,-1.032,10.636,78.32,repaus,bun,1
1.7280,-15.237,-3.544,80.10,repaus,bun,1
1.7320,-17.446,-24.714,79.78,repaus,bun,1
1.7360,-29.806,-33.961,78.98,repaus,bun,1
1.7400,-7.102,-12.239,81.07,repaus,bun,1
1.7440,18.235,8.260,79.51,repaus,bun,1
1.7480,13.839,-10.059,79.03,repaus,bun,1
1.7520,11.553,-15.370,79.20,repaus,bun,1
1.7560,0.575,-25.140,79.32,repaus,bun,1
1.7600,22.072,-7.213,79.73,repaus,bun,1
1.7640,34.281,10.554,80.51,repaus,bun,1
1.7680,19.418,-2.875,77.98,repaus,bun,1
1.7720,0.874,-12.631,78.51,repaus,bun,1
1.7760,-9.451,-36.442,79.42,repaus,bun,1
1.7800,2.075,-9.926,80.47,repaus,bun,1
1.7840,21.307,1.590,78.69,repaus,bun,1
1.7880,7.588,-7.553,80.88,repaus,bun,1
1.7920,-7.580,-22.147,78.56,repaus,bun,1
1.7960,-21.193,-39.700,79.87,repaus,bun,1
1.8000,-7.368,-10.163,77.60,repaus,bun,1
1.8040,14.659,15.177,79.72,repaus,bun,1
1.8080,3.027,5.839,78.89,repaus,bun,1
1.8120,-12.088,0.398,79.44,repaus,bun,1
1.8160,-28.027,-6.497,79.20,repaus,bun,1
1.8200,-17.118,15.492,79.48,repaus,bun,1
1.8240,3.644,36.422,78.27,repaus,bun,1
1.8280,-1.310,20.591,80.46,repaus,bun,1
1.8320,-9.945,8.069,79.16,repaus,bun,1
1.8360,-18.618,-10.962,78.83,repaus,bun,1
1.8400,4.812,12.961,77.59,repaus,bun,1
1.8440,27.566,30.165,79.82,repaus,bun,1
1.8480,15.117,9.721,79.72,repaus,bun,1
1.8520,8.219,-1.534,78.21,repaus,bun,1
1.8560,-1.951,-13.247,78.25,repaus,bun,1
1.8600,17.111,5.249,77.75,repaus,bun,1
1.8640,30.816,22.924,79.27,repaus,bun,1
1.8680,14.360,10.486,78.49,repaus,bun,1
1.8720,-3.894,-12.028,79.16,repaus,bun,1
1.8760,-15.881,-20.324,76.90,repaus,bun,1
1.8800,-4.748,-5.837,80.36,repaus,bun,1
1.8840,3.048,10.634,79.12,repaus,bun,1
1.8880,-13.232,-9.555,79.23,repaus,bun,1
1.8920,-28.691,-27.859,79.54,repaus,bun,1
1.8960,-39.867,-46.354,78.88,repaus,bun,1
1.9000,-25.595,-26.568,78.22,repaus,bun,1
1.9040,-7.337,-0.710,79.76,repaus,bun,1
1.9080,-11.254,-15.194,79.03,repaus,bun,1
1.9120,-22.638,-22.959,78.66,repaus,bun,1
1.9160,-30.360,-28.281,78.84,repaus,bun,1
1.9200,-18.558,-5.682,76.46,repaus,bun,1
1.9240,3.372,15.717,79.16,repaus,bun,1
1.9280,-7.939,1.709,78.88,repaus,bun,1
1.9320,-11.057,-2.345,78.14,repaus,bun,1
1.9360,-21.423,-24.393,78.81,repaus,bun,1
1.9400,-0.322,-5.096,79.01,repaus,bun,1
1.9440,29.743,14.797,78.07,repaus,bun,1
1.9480,18.744,-6.113,78.05,repaus,bun,1
1.9520,13.106,-11.197,78.31,repaus,bun,1
1.9560,9.610,-19.950,77.27,repaus,bun,1
1.9600,29.433,0.125,77.23,repaus,bun,1
1.9640,42.115,26.024,79.12,repaus,bun,1
1.9680,28.986,10.176,78.33,repaus,bun,1
1.9720,13.575,-1.179,80.57,repaus,bun,1
1.9760,-3.305,-16.012,77.03,repaus,bun,1
1.9800,10.380,-2.169,79.25,repaus,bun,1
1.9840,16.960,25.306,78.78,repaus,bun,1
1.9880,-2.888,12.523,78.79,repaus,bun,1
1.9920,-13.303,-11.268,80.17,repaus,bun,1
1.9960,-25.331,-25.844,77.51,repaus,bun,1
2.0000,-4.361,-2.568,78.28,repaus,bun,1
2.0040,7.267,16.039,79.67,repaus,bun,1
2.0080,0.123,4.124,79.38,repaus,bun,1
2.0120,-16.336,-5.209,78.15,repaus,bun,1
2.0160,-30.451,-10.549,78.24,repaus,bun,1
2.0200,-12.104,7.997,77.48,repaus,bun,1
2.0240,6.116,29.602,80.38,repaus,bun,1
2.0280,-1.540,13.697,78.66,repaus,bun,1
2.0320,-13.390,1.085,78.42,repaus,bun,1
2.0360,-21.074,-9.235,78.18,repaus,bun,1
