# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,ch1_o1,ch2_fp1,bpm,eticheta,calitate,simulat
0.2560,-15.917,-17.219,74.87,repaus,bun,1
0.2600,-1.013,-1.299,72.97,repaus,bun,1
0.2640,18.527,17.737,73.95,repaus,bun,1
0.2680,7.833,1.321,72.40,repaus,bun,1
0.2720,-0.450,-8.951,74.90,repaus,bun,1
0.2760,-5.151,-19.148,74.03,repaus,bun,1
0.2800,12.858,4.806,74.16,repaus,bun,1
0.2840,25.872,33.243,73.95,repaus,bun,1
0.2880,15.773,10.521,72.95,repaus,bun,1
0.2920,6.249,-9.115,73.56,repaus,bun,1
0.2960,-0.667,-17.122,73.09,repaus,bun,1
0.3000,11.033,8.979,74.99,repaus,bun,1
0.3040,24.556,34.535,73.57,repaus,bun,1
0.3080,11.141,13.874,74.82,repaus,bun,1
0.3120,-7.182,7.355,73.07,repaus,bun,1
0.3160,-26.244,-5.049,72.50,repaus,bun,1
0.3200,-15.124,11.857,73.62,repaus,bun,1
0.3240,-12.921,38.246,72.48,repaus,bun,1
0.3280,-22.459,28.228,73.72,repaus,bun,1
0.3320,-27.898,15.008,74.06,repaus,bun,1
0.3360,-43.428,7.480,75.19,repaus,bun,1
0.3400,-24.334,22.056,74.27,repaus,bun,1
0.3440,-7.889,42.111,73.69,repaus,bun,1
0.3480,-5.597,30.181,73.28,repaus,bun,1
0.3520,-21.291,6.015,74.40,repaus,bun,1
0.3560,-25.191,-8.242,73.17,repaus,bun,1
0.3600,-9.914,3.283,72.90,repaus,bun,1
0.3640,6.562,17.216,72.38,repaus,bun,1
0.3680,1.992,11.414,72.42,repaus,bun,1
0.3720,-1.740,-2.310,74.18,repaus,bun,1
0.3760,-7.654,-16.338,74.68,repaus,bun,1
0.3800,7.729,6.381,73.39,repaus,bun,1
0.3840,32.130,25.235,75.20,repaus,bun,1
0.3880,22.885,18.206,74.20,repaus,bun,1
0.3920,26.512,7.349,74.83,repaus,bun,1
0.3960,13.715,-13.348,74.40,repaus,bun,1
0.4000,24.080,3.837,76.15,repaus,bun,1
0.4040,35.850,25.552,73.13,repaus,bun,1
0.4080,18.378,7.138,74.44,repaus,bun,1
0.4120,6.269,-8.979,72.93,repaus,bun,1
0.4160,-8.582,-33.232,73.59,repaus,bun,1
0.4200,5.403,-11.324,74.39,repaus,bun,1
0.4240,14.607,7.954,74.23,repaus,bun,1
0.4280,-5.304,4.182,74.58,repaus,bun,1
0.4320,-16.298,-11.522,73.33,repaus,bun,1
0.4360,-27.429,-21.895,73.75,repaus,bun,1
0.4400,-15.565,6.284,74.60,repaus,bun,1
0.4440,2.978,20.303,74.94,repaus,bun,1
0.4480,-2.319,14.441,73.92,repaus,bun,1
0.4520,-4.572,4.027,75.03,repaus,bun,1
0.4560,-4.344,-14.483,73.44,repaus,bun,1
0.4600,16.758,2.678,73.93,repaus,bun,1
0.4640,28.571,22.109,73.99,repaus,bun,1
0.4680,12.620,9.302,73.07,repaus,bun,1
0.4720,7.814,-2.747,74.19,repaus,bun,1
0.4760,-8.653,-14.747,74.29,repaus,bun,1
0.4800,8.059,0.064,73.66,repaus,bun,1
0.4840,23.599,27.164,74.12,repaus,bun,1
0.4880,12.337,13.601,75.37,repaus,bun,1
0.4920,6.948,7.143,74.18,repaus,bun,1
0.4960,-9.818,-8.132,73.90,repaus,bun,1
0.5000,4.052,17.400,75.89,repaus,bun,1
0.5040,19.497,27.612,72.42,repaus,bun,1
0.5080,6.478,17.010,73.30,repaus,bun,1
0.5120,-8.407,3.010,75.80,repaus,bun,1
0.5160,-26.842,-8.703,73.94,repaus,bun,1
0.5200,-14.250,0.367,76.45,repaus,bun,1
0.5240,0.995,20.198,74.58,repaus,bun,1
0.5280,-11.796,10.374,73.77,repaus,bun,1
0.5320,-32.553,-7.141,75.48,repaus,bun,1
0.5360,-39.282,-13.791,75.91,repaus,bun,1
0.5400,-25.361,12.645,75.52,repaus,bun,1
0.5440,-2.881,27.801,73.83,repaus,bun,1
0.5480,-12.043,8.073,73.60,repaus,bun,1
0.5520,-14.305,-0.823,75.85,repaus,bun,1
0.5560,-16.216,-17.193,75.47,repaus,bun,1
0.5600,4.249,-2.878,74.45,repaus,bun,1
0.5640,24.725,14.688,75.33,repaus,bun,1
0.5680,20.464,-8.936,72.87,repaus,bun,1
0.5720,19.877,-26.919,74.95,repaus,bun,1
0.5760,6.762,-35.243,74.49,repaus,bun,1
0.5800,21.583,-11.623,74.51,repaus,bun,1
0.5840,34.954,12.772,73.14,repaus,bun,1
0.5880,17.278,-3.959,74.14,repaus,bun,1
0.5920,10.601,-20.260,73.39,repaus,bun,1
0.5960,-2.348,-30.442,74.97,repaus,bun,1
0.6000,15.061,-3.886,73.47,repaus,bun,1
0.6040,29.528,13.068,73.73,repaus,bun,1
0.6080,13.259,8.217,75.12,repaus,bun,1
0.6120,-0.696,-6.184,74.24,repaus,bun,1
0.6160,-12.025,-22.632,74.33,repaus,bun,1
0.6200,-4.565,-8.489,75.02,repaus,bun,1
0.6240,12.255,19.149,75.09,repaus,bun,1
0.6280,-8.418,-0.833,74.86,repaus,bun,1
0.6320,-21.392,-9.260,77.52,repaus,bun,1
0.6360,-31.577,-16.772,75.02,repaus,bun,1
0.6400,-25.261,-2.074,75.69,repaus,bun,1
0.6440,-10.358,26.340,75.22,repaus,bun,1
0.6480,-16.151,14.360,74.94,repaus,bun,1
0.6520,-30.205,8.437,75.13,repaus,bun,1
0.6560,-35.776,-12.885,72.87,repaus,bun,1
0.6600,-15.288,5.378,74.82,repaus,bun,1
0.6640,2.872,27.065,75.40,repaus,bun,1
0.6680,3.691,18.138,75.41,repaus,bun,1
0.6720,-2.942,1.092,74.01,repaus,bun,1
0.6760,-14.282,-18.763,74.77,repaus,bun,1
0.6800,-3.685,4.403,73.47,repaus,bun,1
0.6840,13.075,24.450,75.34,repaus,bun,1
0.6880,1.945,14.783,75.21,repaus,bun,1
0.6920,-10.313,-3.178,75.66,repaus,bun,1
0.6960,-25.056,-5.900,76.00,repaus,bun,1
0.7000,-13.633,13.116,74.07,repaus,bun,1
0.7040,4.366,34.433,75.00,repaus,bun,1
0.7080,2.295,27.736,75.04,repaus,bun,1
0.7120,-5.119,12.361,75.23,repaus,bun,1
0.7160,-19.348,-8.032,75.58,repaus,bun,1
0.7200,-13.751,3.326,76.50,repaus,bun,1
0.7240,-3.954,23.402,75.37,repaus,bun,1
0.7280,-14.266,9.482,73.79,repaus,bun,1
0.7320,-19.551,-12.129,74.78,repaus,bun,1
0.7360,-24.234,-26.675,74.84,repaus,bun,1
0.7400,-6.113,-8.655,75.66,repaus,bun,1
0.7440,0.843,4.653,75.22,repaus,bun,1
0.7480,-9.395,-4.223,74.23,repaus,bun,1
0.7520,-12.172,-15.450,75.43,repaus,bun,1
0.7560,-17.600,-29.717,75.57,repaus,bun,1
0.7600,6.991,-7.949,74.85,repaus,bun,1
0.7640,27.385,4.439,74.57,repaus,bun,1
0.7680,17.127,-10.070,74.45,repaus,bun,1
0.7720,9.851,-23.308,74.81,repaus,bun,1
0.7760,-1.552,-35.274,77.01,repaus,bun,1
0.7800,21.575,-17.203,75.89,repaus,bun,1
0.7840,32.370,-3.502,76.28,repaus,bun,1
0.7880,12.261,-13.845,75.31,repaus,bun,1
0.7920,-0.781,-18.896,76.68,repaus,bun,1
0.7960,-14.121,-23.623,73.87,repaus,bun,1
0.8000,-3.702,-5.139,75.84,repaus,bun,1
0.8040,7.200,26.709,74.80,repaus,bun,1
0.8080,-5.810,11.399,76.37,repaus,bun,1
0.8120,-17.519,0.264,74.46,repaus,bun,1
0.8160,-34.505,-8.340,74.31,repaus,bun,1
0.8200,-22.109,12.859,75.01,repaus,bun,1
0.8240,-0.755,28.494,75.83,repaus,bun,1
0.8280,-8.899,18.479,74.92,repaus,bun,1
0.8320,-22.918,1.302,75.01,repaus,bun,1
0.8360,-46.312,-20.792,73.66,repaus,bun,1
0.8400,-21.392,-6.797,75.78,repaus,bun,1
0.8440,-7.004,10.159,76.42,repaus,bun,1
0.8480,-11.722,3.909,75.90,repaus,bun,1
0.8520,-18.653,-2.898,75.00,repaus,bun,1
0.8560,-27.846,-21.557,74.35,repaus,bun,1
0.8600,-6.319,-1.755,76.08,repaus,bun,1
0.8640,16.092,23.128,75.18,repaus,bun,1
0.8680,12.049,12.236,74.35,repaus,bun,1
0.8720,-0.714,-1.671,76.02,repaus,bun,1
0.8760,3.831,-14.443,74.79,repaus,bun,1
0.8800,21.100,-4.872,75.01,repaus,bun,1
0.8840,34.833,17.335,72.79,repaus,bun,1
0.8880,29.079,-4.259,74.88,repaus,bun,1
0.8920,19.883,-22.602,74.72,repaus,bun,1
0.8960,-9.222,-35.267,76.51,repaus,bun,1
0.9000,3.019,-17.505,75.96,repaus,bun,1
0.9040,14.509,1.517,75.36,repaus,bun,1
0.9080,1.000,-5.346,74.81,repaus,bun,1
0.9120,-11.583,-9.681,77.04,repaus,bun,1
0.9160,-30.795,-19.025,74.57,repaus,bun,1
0.9200,-18.795,-1.970,74.67,repaus,bun,1
0.9240,-0.937,18.416,75.76,repaus,bun,1
0.9280,-13.992,1.696,75.12,repaus,bun,1
0.9320,-16.438,-17.838,74.68,repaus,bun,1
0.9360,-32.092,-20.915,75.26,repaus,bun,1
0.9400,-20.266,-14.538,74.55,repaus,bun,1
0.9440,-1.585,6.656,76.03,repaus,bun,1
0.9480,-7.062,-7.537,77.82,repaus,bun,1
0.9520,-19.531,-30.670,75.49,repaus,bun,1
0.9560,-28.377,-40.592,75.73,repaus,bun,1
0.9600,-11.244,-16.069,76.01,repaus,bun,1
0.9640,3.839,14.290,74.36,repaus,bun,1
0.9680,2.603,3.954,76.22,repaus,bun,1
0.9720,-3.696,-10.010,75.40,repaus,bun,1
0.9760,-13.976,-23.400,74.59,repaus,bun,1
0.9800,0.953,3.705,76.10,repaus,bun,1
0.9840,18.357,19.821,74.48,repaus,bun,1
0.9880,8.528,3.937,75.53,repaus,bun,1
0.9920,-5.921,-5.154,75.91,repaus,bun,1
0.9960,-18.293,-21.917,75.69,repaus,bun,1
1.0000,-10.188,-0.894,75.03,repaus,bun,1
1.0040,-3.798,16.487,77.23,repaus,bun,1
1.0080,-19.550,8.673,75.80,repaus,bun,1
1.0120,-30.920,2.092,74.79,repaus,bun,1
1.0160,-43.785,-11.758,75.13,repaus,bun,1
1.0200,-29.790,13.057,74.81,repaus,bun,1
1.0240,-8.220,34.526,74.38,repaus,bun,1
1.0280,-16.465,19.190,74.91,repaus,bun,1
1.0320,-25.472,-5.009,73.84,repaus,bun,1
1.0360,-29.911,-19.379,75.31,repaus,bun,1
1.0400,-5.518,-5.409,76.24,repaus,bun,1
1.0440,17.638,6.127,75.58,repaus,bun,1
1.0480,7.603,-0.012,75.44,repaus,bun,1
1.0520,8.282,-18.642,75.74,repaus,bun,1
1.0560,-4.559,-36.507,76.04,repaus,bun,1
1.0600,11.492,-22.215,76.40,repaus,bun,1
1.0640,32.466,7.050,77.19,repaus,bun,1
1.0680,19.081,-0.889,77.44,repaus,bun,1
1.0720,16.230,-19.099,76.00,repaus,bun,1
1.0760,1.454,-35.823,75.52,repaus,bun,1
1.0800,20.555,-9.829,76.29,repaus,bun,1
1.0840,38.977,12.032,74.62,repaus,bun,1
1.0880,25.452,-8.865,74.87,repaus,bun,1
1.0920,15.298,-24.198,74.54,repaus,bun,1
1.0960,0.421,-37.157,75.91,repaus,bun,1
1.1000,14.837,-19.388,74.86,repaus,bun,1
1.1040,24.521,2.651,76.16,repaus,bun,1
1.1080,-0.112,-4.923,76.71,repaus,bun,1
1.1120,-19.575,-11.004,74.57,repaus,bun,1
1.1160,-30.736,-24.892,75.83,repaus,bun,1
1.1200,-17.560,-0.697,75.29,repaus,bun,1
1.1240,-4.429,23.348,76.77,repaus,bun,1
1.1280,-19.316,11.700,76.25,repaus,bun,1
1.1320,-26.799,-1.495,76.15,repaus,bun,1
1.1360,-35.736,-9.336,76.34,repaus,bun,1
1.1400,-11.956,7.830,74.14,repaus,bun,1
1.1440,3.780,24.804,75.08,repaus,bun,1
1.1480,-5.673,4.126,75.27,repaus,bun,1
1.1520,-7.821,-12.703,77.19,repaus,bun,1
1.1560,-9.705,-28.721,76.02,repaus,bun,1
1.1600,1.472,-6.202,75.22,repaus,bun,1
1.1640,13.749,13.876,75.48,repaus,bun,1
1.1680,6.703,7.210,75.30,repaus,bun,1
1.1720,-5.274,-3.342,75.62,repaus,bun,1
1.1760,-14.179,-8.205,76.08,repaus,bun,1
1.1800,1.225,17.346,75.27,repaus,bun,1
1.1840,12.854,31.533,74.50,repaus,bun,1
1.1880,6.377,15.700,74.04,repaus,bun,1
1.1920,1.319,2.925,73.79,repaus,bun,1
1.1960,-19.094,-15.599,76.21,repaus,bun,1
1.2000,-5.664,8.164,75.67,repaus,bun,1
1.2040,12.534,28.538,75.17,repaus,bun,1
1.2080,-0.463,5.274,75.49,repaus,bun,1
1.2120,-20.468,-6.485,76.04,repaus,bun,1
1.2160,-31.905,-16.846,73.06,repaus,bun,1
1.2200,-21.012,-1.517,75.39,repaus,bun,1
1.2240,-6.518,15.634,76.58,repaus,bun,1
1.2280,-12.024,3.890,76.38,repaus,bun,1
1.2320,-21.587,-6.915,75.31,repaus,bun,1
1.2360,-29.922,-17.189,74.16,repaus,bun,1
1.2400,-7.011,4.040,74.41,repaus,bun,1
1.2440,13.202,16.755,74.24,repaus,bun,1
1.2480,5.478,5.177,74.98,repaus,bun,1
1.2520,-2.195,-12.638,74.75,repaus,bun,1
1.2560,-10.172,-26.704,75.61,repaus,bun,1
1.2600,7.680,-15.926,75.71,repaus,bun,1
1.2640,28.795,4.400,74.89,repaus,bun,1
1.2680,11.162,-15.667,74.38,repaus,bun,1
1.2720,-5.087,-28.004,74.18,repaus,bun,1
1.2760,-18.206,-32.152,74.77,repaus,bun,1
1.2800,0.457,-4.207,75.21,repaus,bun,1
1.2840,16.084,17.154,75.63,repaus,bun,1
1.2880,0.708,9.069,75.67,repaus,bun,1
1.2920,-12.855,-2.642,73.77,repaus,bun,1
1.2960,-22.073,-18.322,73.68,repaus,bun,1
1.3000,-7.692,0.118,74.51,repaus,bun,1
1.3040,0.651,17.161,76.40,repaus,bun,1
1.3080,-20.256,14.101,76.53,repaus,bun,1
1.3120,-33.389,-2.942,74.88,repaus,bun,1
1.3160,-44.996,-19.087,75.51,repaus,bun,1
1.3200,-32.622,1.771,76.11,repaus,bun,1
1.3240,-17.780,24.515,74.19,repaus,bun,1
1.3280,-35.240,15.339,75.56,repaus,bun,1
1.3320,-46.221,2.296,76.28,repaus,bun,1
1.3360,-43.431,-16.179,74.36,repaus,bun,1
1.3400,-27.752,11.256,75.06,repaus,bun,1
1.3440,-8.907,38.372,75.03,repaus,bun,1
1.3480,-4.130,11.775,77.04,repaus,bun,1
1.3520,-10.215,-0.797,75.80,repaus,bun,1
1.3560,-14.096,-3.873,75.28,repaus,bun,1
1.3600,8.369,0.275,75.36,repaus,bun,1
1.3640,24.305,19.715,75.45,repaus,bun,1
1.3680,15.432,8.138,76.58,repaus,bun,1
1.3720,1.937,-8.249,74.48,repaus,bun,1
1.3760,-4.058,-22.801,74.24,repaus,bun,1
1.3800,9.573,6.603,74.66,repaus,bun,1
1.3840,19.635,25.871,75.62,repaus,bun,1
1.3880,5.367,12.485,74.70,repaus,bun,1
1.3920,0.015,-0.772,75.19,repaus,bun,1
1.3960,-19.374,-10.121,74.84,repaus,bun,1
1.4000,-2.455,5.790,75.47,repaus,bun,1
1.4040,15.896,17.633,75.48,repaus,bun,1
1.4080,-7.559,0.160,75.51,repaus,bun,1
1.4120,-23.081,-18.689,75.59,repaus,bun,1
1.4160,-25.033,-37.251,76.25,repaus,bun,1
1.4200,-14.690,-15.884,75.34,repaus,bun,1
1.4240,1.141,3.762,75.26,repaus,bun,1
1.4280,-14.847,-3.133,76.09,repaus,bun,1
1.4320,-28.966,-17.143,77.57,repaus,bun,1
1.4360,-38.723,-35.090,72.31,repaus,bun,1
1.4400,-18.594,-10.053,74.32,repaus,bun,1
1.4440,6.867,17.086,74.39,repaus,bun,1
1.4480,-3.837,-0.734,75.14,repaus,bun,1
1.4520,-12.139,-8.460,74.26,repaus,bun,1
1.4560,-16.994,-20.938,74.65,repaus,bun,1
1.4600,4.650,-9.830,73.55,repaus,bun,1
1.4640,20.055,17.164,73.68,repaus,bun,1
1.4680,9.485,-5.864,74.32,repaus,bun,1
1.4720,2.073,-17.182,75.34,repaus,bun,1
1.4760,-9.981,-25.117,74.41,repaus,bun,1
1.4800,-1.954,-1.516,73.45,repaus,bun,1
1.4840,9.376,24.919,75.23,repaus,bun,1
1.4880,-2.300,11.923,75.60,repaus,bun,1
1.4920,-18.820,3.159,74.78,repaus,bun,1
1.4960,-35.344,-2.978,75.65,repaus,bun,1
1.5000,-22.597,18.522,74.02,repaus,bun,1
1.5040,-3.195,34.534,74.46,repaus,bun,1
1.5080,-18.736,19.060,73.31,repaus,bun,1
1.5120,-30.702,3.999,74.58,repaus,bun,1
1.5160,-40.694,-12.491,75.16,repaus,bun,1
1.5200,-22.782,-3.702,76.22,repaus,bun,1
1.5240,-7.993,14.364,74.67,repaus,bun,1
1.5280,-19.003,2.299,76.12,repaus,bun,1
1.5320,-22.875,-15.842,74.34,repaus,bun,1
1.5360,-32.140,-29.097,73.95,repaus,bun,1
1.5400,-12.435,-6.280,75.32,repaus,bun,1
1.5440,8.633,14.594,75.27,repaus,bun,1
1.5480,5.556,3.827,73.34,repaus,bun,1
1.5520,-5.422,-9.778,74.94,repaus,bun,1
1.5560,-13.348,-25.844,74.10,repaus,bun,1
1.5600,17.649,-10.856,74.31,repaus,bun,1
1.5640,40.549,11.228,74.41,repaus,bun,1
1.5680,32.377,-12.593,74.52,repaus,bun,1
1.5720,23.000,-25.107,74.32,repaus,bun,1
1.5760,4.737,-44.228,75.72,repaus,bun,1
1.5800,10.037,-15.496,73.15,repaus,bun,1
1.5840,23.600,3.804,74.18,repaus,bun,1
1.5880,7.230,0.354,76.30,repaus,bun,1
1.5920,-10.404,-11.320,74.28,repaus,bun,1
1.5960,-22.650,-17.672,74.23,repaus,bun,1
1.6000,-18.655,-2.687,75.04,repaus,bun,1
1.6040,-4.664,31.441,74.31,repaus,bun,1
1.6080,-14.889,22.160,74.82,repaus,bun,1
1.6120,-25.441,10.154,74.33,repaus,bun,1
1.6160,-33.185,-7.701,75.46,repaus,bun,1
1.6200,-17.808,20.848,73.64,repaus,bun,1
1.6240,-0.927,33.541,73.51,repaus,bun,1
1.6280,-15.788,22.007,73.46,repaus,bun,1
1.6320,-32.320,20.864,72.74,repaus,bun,1
1.6360,-40.052,6.929,75.17,repaus,bun,1
1.6400,-16.561,39.904,72.80,repaus,bun,1
1.6440,0.956,64.085,74.52,repaus,bun,1
1.6480,-7.958,52.447,74.41,repaus,bun,1
1.6520,-19.410,50.820,72.22,repaus,bun,1
1.6560,-27.597,41.518,76.32,repaus,bun,1
1.6600,-1.772,64.424,73.05,repaus,bun,1
1.6640,19.491,92.420,73.40,repaus,bun,1
1.6680,11.934,74.442,75.01,repaus,bun,1
1.6720,-0.246,66.149,74.59,repaus,bun,1
1.6760,-14.970,62.532,75.06,repaus,bun,1
1.6800,-1.939,81.073,73.94,repaus,bun,1
1.6840,10.394,106.961,75.59,repaus,bun,1
1.6880,-7.057,96.475,73.73,repaus,bun,1
1.6920,-16.800,90.669,76.18,repaus,bun,1
1.6960,-31.770,78.661,75.35,repaus,bun,1
1.7000,-18.069,103.707,75.05,repaus,bun,1
1.7040,-1.530,130.904,74.67,repaus,bun,1
1.7080,-18.069,117.502,74.09,repaus,bun,1
1.7120,-26.365,103.099,75.21,repaus,bun,1
1.7160,-35.434,84.212,74.87,repaus,bun,1
1.7200,-16.938,104.708,74.56,repaus,bun,1
1.7240,1.094,115.679,74.36,repaus,bun,1
1.7280,-4.418,92.866,74.87,repaus,bun,1
1.7320,-7.196,71.534,76.12,repaus,bun,1
1.7360,-17.680,49.249,72.84,repaus,bun,1
1.7400,0.477,66.674,72.72,repaus,bun,1
1.7440,21.150,85.670,73.51,repaus,bun,1
1.7480,16.084,73.332,73.30,repaus,bun,1
1.7520,4.530,57.204,74.54,repaus,bun,1
1.7560,-10.104,44.590,75.04,repaus,bun,1
1.7600,7.862,59.050,74.28,repaus,bun,1
1.7640,24.266,72.629,74.35,repaus,bun,1
1.7680,7.831,60.614,73.20,repaus,bun,1
1.7720,6.166,38.864,73.24,repaus,bun,1
1.7760,-8.877,21.948,73.46,repaus,bun,1
1.7800,7.891,39.071,73.90,repaus,bun,1
1.7840,17.649,57.550,72.60,repaus,bun,1
1.7880,-1.575,40.855,74.16,repaus,bun,1
1.7920,-11.003,30.916,72.71,repaus,bun,1
1.7960,-30.284,11.242,73.31,repaus,bun,1
1.8000,-23.696,26.918,72.91,repaus,bun,1
1.8040,-6.791,49.703,73.43,repaus,bun,1
1.8080,-28.861,36.703,74.77,repaus,bun,1
1.8120,-43.592,21.089,72.61,repaus,bun,1
1.8160,-48.243,8.109,73.13,repaus,bun,1
1.8200,-30.884,24.614,73.10,repaus,bun,1
1.8240,-11.860,41.492,75.53,repaus,bun,1
1.8280,-15.357,18.569,74.95,repaus,bun,1
1.8320,-25.381,0.697,73.78,repaus,bun,1
1.8360,-28.428,-12.519,72.41,repaus,bun,1
1.8400,-14.369,-0.333,72.43,repaus,bun,1
1.8440,4.273,20.773,73.95,repaus,bun,1
1.8480,-2.189,4.559,73.05,repaus,bun,1
1.8520,-2.929,-1.338,74.08,repaus,bun,1
1.8560,-15.305,-12.451,73.52,repaus,bun,1
1.8600,0.653,-1.288,72.81,repaus,bun,1
1.8640,22.514,26.113,71.51,repaus,bun,1
1.8680,18.295,6.066,73.62,repaus,bun,1
1.8720,7.628,-5.415,73.55,repaus,bun,1
1.8760,-7.116,-17.088,72.92,repaus,bun,1
1.8800,12.179,2.032,72.98,repaus,bun,1
1.8840,23.011,16.776,72.23,repaus,bun,1
1.8880,5.521,-2.088,73.79,repaus,bun,1
1.8920,-4.568,-17.767,73.44,repaus,bun,1
1.8960,-16.916,-30.511,74.46,repaus,bun,1
1.9000,-6.762,-11.857,74.27,repaus,bun,1
1.9040,3.474,1.484,73.38,repaus,bun,1
1.9080,-13.095,-0.966,71.51,repaus,bun,1
1.9120,-23.196,-21.682,74.33,repaus,bun,1
1.9160,-32.490,-32.168,72.15,repaus,bun,1
1.9200,-10.846,-1.530,72.68,repaus,bun,1
1.9240,1.893,24.627,74.19,repaus,bun,1
1.9280,-11.122,0.163,74.95,repaus,bun,1
1.9320,-17.107,-15.464,73.86,repaus,bun,1
1.9360,-17.526,-33.360,72.64,repaus,bun,1
1.9400,4.538,-14.774,72.91,repaus,bun,1
1.9440,20.635,-1.214,72.23,repaus,bun,1
1.9480,14.801,-13.270,72.65,repaus,bun,1
1.9520,2.901,-26.179,73.79,repaus,bun,1
1.9560,-15.388,-42.791,74.03,repaus,bun,1
1.9600,-3.084,-18.010,73.27,repaus,bun,1
1.9640,10.655,7.737,73.61,repaus,bun,1
1.9680,4.290,-0.670,71.74,repaus,bun,1
1.9720,-16.546,-9.084,71.86,repaus,bun,1
1.9760,-22.774,-19.992,73.32,repaus,bun,1
1.9800,-1.829,4.323,72.74,repaus,bun,1
1.9840,12.332,31.041,72.06,repaus,bun,1
1.9880,-6.991,17.387,72.69,repaus,bun,1
1.9920,-20.534,-5.549,72.18,repaus,bun,1
1.9960,-29.465,-12.518,72.33,repaus,bun,1
2.0000,-18.981,6.538,72.54,repaus,bun,1
2.0040,-5.854,25.560,72.30,repaus,bun,1
2.0080,-22.711,13.714,73.94,repaus,bun,1
2.0120,-28.861,6.007,72.35,repaus,bun,1
2.0160,-42.885,-6.619,73.91,repaus,bun,1
2.0200,-29.657,10.895,73.67,repaus,bun,1
2.0240,-9.912,27.234,72.52,repaus,bun,1
2.0280,-15.489,8.839,70.39,repaus,bun,1
2.0320,-11.639,-3.911,72.43,repaus,bun,1
2.0360,-13.890,-19.690,74.34,repaus,bun,1
