# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,bpm
13.52,75.90
13.56,73.59
13.60,74.73
13.64,74.04
13.68,75.77
13.72,75.87
13.76,74.80
13.80,73.52
13.84,72.88
13.88,74.22
13.92,75.09
13.96,73.29
14.00,72.55
14.04,73.01
14.08,72.89
14.12,72.56
14.16,72.63
14.20,71.69
14.24,72.04
14.28,73.16
14.32,73.31
14.36,71.16
14.40,71.55
14.44,71.31
14.48,72.45
14.52,70.99
14.56,70.67
14.60,70.02
14.64,70.55
14.68,69.79
14.72,71.91
14.76,68.60
14.80,69.21
14.84,69.12
14.88,69.64
14.92,69.80
14.96,69.56
15.00,70.36
15.04,69.27
15.08,70.62
15.12,69.57
15.16,70.38
15.20,70.97
15.24,70.06
15.28,68.89
15.32,70.73
15.36,70.14
15.40,71.57
15.44,69.73
15.48,73.37
15.52,69.86
15.56,71.67
15.60,71.93
15.64,73.12
15.68,71.43
15.72,71.27
15.76,71.55
15.80,72.53
15.84,73.00
15.88,72.11
15.92,72.55
15.96,73.89
16.00,71.78
16.04,73.88
16.08,72.42
16.12,72.50
16.16,72.44
16.20,72.12
16.24,74.46
16.28,73.12
16.32,73.58
16.36,72.67
16.40,76.54
16.44,75.35
16.48,74.00
16.52,73.06
16.56,75.03
16.60,73.69
16.64,75.10
16.68,74.61
16.72,74.74
16.76,74.91
16.80,76.02
16.84,73.81
16.88,74.78
16.92,76.70
16.96,74.22
17.00,76.34
17.04,75.98
17.08,73.38
17.12,74.77
17.16,74.23
17.20,77.89
17.24,74.12
17.28,75.72
17.32,75.28
17.36,73.80
17.40,75.20
17.44,74.85
17.48,74.35
17.52,74.55
17.56,72.86
17.60,72.38
17.64,73.84
17.68,72.83
17.72,73.92
17.76,72.86
17.80,72.16
17.84,72.90
17.88,72.15
17.92,71.45
17.96,72.81
18.00,72.73
18.04,72.28
18.08,71.70
18.12,71.34
18.16,71.27
18.20,71.88
18.24,71.84
18.28,72.27
18.32,68.75
18.36,69.59
18.40,70.14
18.44,67.86
18.48,67.68
18.52,69.61
18.56,68.92
18.60,69.81
18.64,69.53
18.68,67.80
18.72,69.83
18.76,69.48
18.80,70.11
18.84,66.55
18.88,67.90
18.92,68.61
18.96,69.32
19.00,68.94
19.04,68.90
19.08,68.57
19.12,68.82
19.16,69.37
19.20,68.72
19.24,70.39
19.28,68.89
19.32,68.99
19.36,67.70
19.40,68.24
19.44,69.83
19.48,69.96
19.52,68.05
19.56,69.04
19.60,69.68
19.64,70.30
19.68,71.17
19.72,69.49
19.76,69.76
19.80,71.06
19.84,70.35
19.88,70.71
19.92,68.07
19.96,71.76
20.00,71.91
20.04,69.94
20.08,71.82
20.12,70.93
20.16,71.19
20.20,72.12
20.24,72.93
20.28,72.10
20.32,72.37
20.36,70.25
20.40,72.06
20.44,72.85
20.48,74.11
20.52,72.83
20.56,73.33
20.60,72.84
20.64,72.28
20.68,72.88
20.72,73.75
20.76,73.48
20.80,72.84
20.84,73.02
20.88,74.40
20.92,73.85
20.96,72.88
21.00,72.45
21.04,73.25
21.08,73.13
21.12,73.55
21.16,73.83
21.20,72.80
21.24,72.10
21.28,71.28
21.32,73.89
21.36,73.83
21.40,72.20
21.44,71.73
21.48,71.60
21.52,72.82
21.56,72.51
21.60,71.93
21.64,71.33
21.68,72.20
21.72,71.99
21.76,71.12
21.80,69.66
21.84,71.69
21.88,71.46
21.92,71.47
21.96,69.73
22.00,69.88
22.04,70.35
22.08,69.18
22.12,68.96
22.16,69.26
22.20,69.66
22.24,69.17
22.28,68.21
22.32,68.71
22.36,68.61
22.40,69.03
22.44,67.77
22.48,67.40
22.52,66.34
22.56,68.23
22.60,66.20
22.64,66.86
22.68,67.42
22.72,68.02
22.76,66.77
22.80,67.11
22.84,66.05
22.88,66.56
22.92,67.39
22.96,67.03
23.00,66.87
23.04,67.06
23.08,67.35
23.12,67.36
23.16,66.01
23.20,66.73
23.24,65.95
23.28,66.47
23.32,64.99
23.36,68.15
23.40,68.67
23.44,68.76
23.48,69.78
23.52,68.02
23.56,67.24
23.60,68.46
23.64,68.16
23.68,67.00
23.72,67.53
23.76,68.49
23.80,68.68
23.84,68.62
23.88,67.70
23.92,68.37
23.96,69.82
24.00,68.60
24.04,68.93
24.08,70.22
24.12,69.50
24.16,70.95
24.20,69.92
24.24,69.96
24.28,70.10
24.32,70.51
24.36,71.50
24.40,70.71
24.44,70.74
24.48,71.70
24.52,71.33
24.56,70.72
24.60,71.78
24.64,72.69
24.68,71.64
24.72,70.90
24.76,71.58
24.80,71.42
24.84,71.39
24.88,72.02
24.92,72.61
24.96,70.98
25.00,71.83
25.04,69.91
25.08,72.77
25.12,70.52
25.16,73.05
25.20,71.29
25.24,72.54
25.28,72.55
25.32,71.58
25.36,71.14
25.40,71.37
25.44,72.05
25.48,70.66
25.52,72.69
25.56,69.67
25.60,70.67
25.64,71.42
25.68,70.49
25.72,70.06
25.76,70.12
25.80,69.71
25.84,70.91
25.88,69.67
25.92,67.89
25.96,69.67
26.00,69.08
26.04,69.74
26.08,68.20
26.12,68.23
26.16,66.96
26.20,66.77
26.24,66.81
26.28,68.22
26.32,67.25
26.36,66.25
26.40,67.30
26.44,66.92
26.48,67.07
26.52,65.50
26.56,66.81
26.60,64.91
26.64,65.73
26.68,65.29
26.72,67.33
26.76,66.69
26.80,64.54
26.84,65.90
26.88,65.94
26.92,65.20
26.96,65.06
27.00,64.98
27.04,65.51
27.08,65.25
27.12,63.96
27.16,67.82
27.20,65.28
27.24,66.82
27.28,66.24
27.32,65.61
27.36,66.23
27.40,64.98
27.44,66.96
27.48,66.97
27.52,66.02
27.56,66.09
27.60,67.17
27.64,67.94
27.68,64.82
27.72,66.58
27.76,65.81
27.80,67.99
27.84,66.89
27.88,68.72
27.92,66.93
27.96,68.33
28.00,68.69
28.04,67.17
28.08,68.76
28.12,69.29
28.16,69.76
28.20,70.41
28.24,69.15
28.28,69.66
28.32,68.95
28.36,69.69
28.40,70.98
28.44,69.63
28.48,70.11
28.52,70.92
28.56,69.40
28.60,71.58
28.64,70.72
28.68,69.58
28.72,70.68
28.76,71.07
28.80,70.50
28.84,71.26
28.88,70.57
28.92,70.43
28.96,71.21
29.00,71.12
29.04,70.33
29.08,70.65
29.12,69.59
29.16,70.01
29.20,70.48
29.24,72.15
29.28,69.21
29.32,71.47
29.36,70.84
29.40,70.67
29.44,69.59
29.48,69.18
29.52,69.21
29.56,69.03
29.60,70.36
29.64,67.73
29.68,70.44
29.72,68.60
29.76,68.20
29.80,69.21
29.84,67.53
29.88,69.95
29.92,69.05
29.96,67.62
30.00,68.75
30.04,69.21
30.08,67.42
30.12,68.71
30.16,67.20
30.20,68.52
30.24,67.38
30.28,65.48
30.32,66.43
30.36,67.39
30.40,64.55
30.44,67.35
30.48,64.71
30.52,64.87
30.56,65.80
30.60,66.43
30.64,64.53
30.68,64.73
30.72,65.28
30.76,64.60
30.80,65.05
30.84,66.41
30.88,63.32
30.92,64.30
30.96,63.50
31.00,64.42
31.04,64.87
31.08,66.11
31.12,63.83
31.16,65.02
31.20,64.34
31.24,64.80
31.28,65.59
31.32,66.97
31.36,65.66
31.40,66.82
31.44,67.12
31.48,66.44
31.52,64.85
31.56,66.29
31.60,66.55
31.64,65.92
31.68,65.76
31.72,68.06
31.76,66.13
31.80,67.43
31.84,66.13
31.88,67.48
31.92,68.13
31.96,68.13
32.00,68.91
32.04,66.71
32.08,69.38
32.12,68.53
32.16,68.28
32.20,68.63
32.24,69.91
32.28,67.97
32.32,69.24
32.36,70.18
32.40,69.31
32.44,69.70
32.48,69.99
32.52,70.95
32.56,70.34
32.60,70.96
32.64,70.61
32.68,70.97
32.72,71.87
32.76,72.05
32.80,70.49
32.84,69.82
32.88,70.85
32.92,70.94
32.96,70.46
33.00,69.71
33.04,72.02
33.08,70.05
33.12,72.60
33.16,69.53
33.20,71.97
33.24,68.85
33.28,70.26
33.32,70.73
33.36,70.09
33.40,71.95
33.44,69.76
33.48,70.44
33.52,68.86
33.56,71.14
33.60,68.99
33.64,69.32
33.68,70.89
33.72,69.10
33.76,69.98
33.80,67.31
33.84,69.65
33.88,68.82
33.92,68.22
33.96,67.65
34.00,67.62
34.04,67.05
34.08,67.41
34.12,66.88
34.16,67.54
34.20,67.53
34.24,67.12
34.28,68.76
34.32,67.08
34.36,67.00
34.40,66.15
34.44,66.02
34.48,66.26
34.52,65.84
34.56,67.18
34.60,65.79
34.64,66.37
34.68,64.78
34.72,65.21
34.76,65.05
34.80,64.20
34.84,64.91
34.88,65.29
34.92,65.48
34.96,64.69
35.00,65.58
35.04,65.03
35.08,65.18
35.12,66.55
35.16,65.22
35.20,65.89
35.24,64.78
35.28,65.71
35.32,65.07
35.36,64.33
35.40,66.40
35.44,66.24
35.48,64.98
35.52,67.04
35.56,66.47
35.60,67.53
35.64,66.63
35.68,66.74
35.72,67.40
35.76,68.87
35.80,68.86
35.84,67.35
35.88,67.91
35.92,66.71
35.96,67.02
36.00,70.62
36.04,70.07
36.08,67.89
36.12,68.70
36.16,68.62
36.20,70.37
36.24,70.28
36.28,70.27
36.32,70.88
36.36,69.74
36.40,69.80
36.44,70.16
36.48,70.07
36.52,70.92
36.56,71.60
36.60,72.39
36.64,71.98
36.68,70.69
36.72,71.46
36.76,72.63
36.80,69.98
36.84,73.18
36.88,71.35
36.92,70.72
36.96,71.97
37.00,72.48
37.04,71.40
37.08,71.93
37.12,72.80
37.16,71.91
37.20,70.59
37.24,70.90
37.28,71.83
37.32,71.12
37.36,73.19
37.40,70.51
37.44,71.20
37.48,72.02
37.52,71.86
37.56,71.08
37.60,71.21
37.64,69.32
37.68,70.18
37.72,70.82
37.76,69.46
37.80,68.17
37.84,69.17
37.88,70.70
37.92,69.83
37.96,70.09
38.00,67.20
38.04,69.22
38.08,67.45
38.12,68.52
38.16,69.39
38.20,65.59
38.24,69.04
38.28,68.33
38.32,67.18
38.36,67.66
38.40,67.15
38.44,66.69
38.48,66.84
38.52,66.81
38.56,66.77
38.60,65.14
38.64,66.91
38.68,63.90
38.72,67.81
38.76,68.97
38.80,65.90
38.84,67.92
38.88,65.92
38.92,65.82
38.96,66.25
39.00,68.69
39.04,67.38
39.08,65.67
39.12,66.17
39.16,67.16
39.20,65.62
39.24,67.76
39.28,66.52
39.32,67.54
39.36,66.08
39.40,69.43
39.44,66.73
39.48,66.87
39.52,68.12
39.56,67.71
39.60,68.63
39.64,70.08
39.68,69.21
39.72,68.05
39.76,70.05
39.80,69.43
39.84,70.14
39.88,69.06
39.92,69.51
39.96,69.22
40.00,68.77
40.04,70.11
40.08,71.80
40.12,71.00
40.16,71.58
40.20,69.04
40.24,72.26
40.28,70.40
40.32,72.94
40.36,73.20
40.40,72.15
40.44,71.70
40.48,72.08
40.52,70.88
40.56,73.13
40.60,73.73
40.64,70.62
40.68,72.50
40.72,73.01
40.76,73.52
40.80,72.56
40.84,73.82
40.88,71.94
40.92,71.33
40.96,71.05
41.00,73.78
41.04,70.34
41.08,74.62
41.12,73.35
41.16,73.17
41.20,72.35
41.24,73.25
41.28,72.01
41.32,72.60
41.36,74.26
41.40,73.19
41.44,72.28
41.48,72.52
41.52,74.07
41.56,72.30
41.60,73.39
41.64,71.89
41.68,70.80
41.72,71.72
41.76,71.73
41.80,73.89
41.84,70.07
41.88,70.95
41.92,71.48
41.96,70.84
42.00,69.57
42.04,70.92
42.08,70.22
42.12,70.79
42.16,69.83
42.20,69.15
42.24,70.25
42.28,69.04
42.32,68.89
42.36,69.52
42.40,68.91
42.44,67.95
42.48,69.71
42.52,68.73
42.56,69.33
42.60,68.35
42.64,69.92
42.68,68.04
42.72,67.93
42.76,68.54
42.80,67.69
42.84,68.82
42.88,68.19
42.92,66.13
42.96,67.05
43.00,69.00
43.04,67.90
43.08,68.30
43.12,67.88
43.16,67.99
43.20,67.96
43.24,67.38
43.28,70.56
43.32,67.42
43.36,67.26
43.40,68.09
43.44,68.40
43.48,66.82
43.52,68.86
43.56,69.91
43.60,68.82
43.64,69.44
43.68,69.99
43.72,71.26
43.76,70.12
43.80,69.07
43.84,70.29
43.88,69.18
43.92,71.78
43.96,69.56
44.00,70.74
44.04,70.78
44.08,72.50
44.12,70.90
44.16,72.69
44.20,72.19
44.24,72.12
44.28,72.68
44.32,72.61
44.36,72.04
44.40,72.89
44.44,73.11
44.48,73.78
44.52,72.31
44.56,73.91
44.60,72.08
44.64,73.37
44.68,72.40
44.72,74.32
44.76,72.57
44.80,75.36
44.84,76.02
44.88,74.38
44.92,74.30
44.96,74.04
45.00,74.77
45.04,73.60
45.08,74.57
45.12,74.48
45.16,74.86
45.20,74.07
45.24,74.11
45.28,74.30
45.32,74.74
45.36,73.89
45.40,73.01
45.44,73.61
45.48,71.47
45.52,74.27
45.56,73.39
45.60,73.08
45.64,72.97
45.68,73.42
45.72,73.56
45.76,72.53
45.80,72.32
45.84,71.55
45.88,72.27
45.92,71.09
45.96,72.04
46.00,70.95
46.04,71.90
46.08,70.34
46.12,70.95
46.16,71.62
46.20,68.98
46.24,70.81
46.28,69.66
46.32,71.66
46.36,70.17
46.40,69.71
46.44,69.37
46.48,67.49
46.52,71.12
46.56,70.33
46.60,69.28
46.64,69.60
46.68,69.91
46.72,67.47
46.76,69.46
46.80,69.34
46.84,68.59
46.88,69.48
46.92,69.12
46.96,66.32
47.00,68.55
47.04,70.06
47.08,68.75
47.12,67.82
47.16,68.02
47.20,69.88
47.24,66.62
47.28,68.08
47.32,67.97
47.36,69.44
47.40,69.85
47.44,68.07
47.48,67.97
47.52,70.15
47.56,69.83
47.60,69.11
47.64,70.80
47.68,68.81
47.72,70.63
47.76,71.82
47.80,71.29
47.84,70.82
47.88,71.57
47.92,70.27
47.96,69.37
48.00,72.50
48.04,70.09
48.08,71.74
48.12,72.70
48.16,73.27
48.20,71.66
48.24,72.44
48.28,71.16
48.32,72.18
48.36,72.42
48.40,72.57
48.44,73.65
48.48,74.97
48.52,73.64
48.56,74.41
48.60,75.02
48.64,73.91
48.68,75.23
48.72,74.64
48.76,75.58
48.80,75.04
48.84,74.95
48.88,75.95
48.92,74.52
48.96,74.72
49.00,75.30
49.04,73.61
49.08,74.00
49.12,75.44
49.16,73.74
49.20,74.14
49.24,74.47
49.28,73.31
49.32,72.70
49.36,74.64
49.40,74.99
49.44,74.40
49.48,75.35
49.52,73.26
49.56,73.26
49.60,73.94
49.64,74.69
49.68,72.96
49.72,74.07
49.76,72.60
49.80,73.16
49.84,72.32
49.88,72.18
49.92,71.93
49.96,72.28
50.00,70.40
50.04,71.84
50.08,71.56
50.12,70.16
50.16,70.93
50.20,70.56
50.24,70.13
50.28,70.83
50.32,71.12
50.36,71.70
50.40,70.36
50.44,71.33
50.48,70.53
50.52,68.99
50.56,71.50
50.60,69.12
50.64,69.12
50.68,70.35
50.72,68.57
50.76,69.31
50.80,68.84
50.84,70.98
50.88,69.77
50.92,68.35
50.96,68.88
51.00,67.60
51.04,68.65
51.08,68.71
51.12,69.00
51.16,66.27
51.20,67.21
51.24,69.38
51.28,69.19
51.32,69.84
51.36,69.32
51.40,70.31
51.44,69.52
51.48,69.49
51.52,67.85
51.56,70.01
51.60,70.43
51.64,69.82
51.68,69.52
51.72,70.18
51.76,70.41
51.80,70.84
51.84,69.71
51.88,71.80
51.92,72.78
51.96,73.07
52.00,71.25
52.04,71.45
52.08,72.64
52.12,70.81
52.16,72.62
52.20,72.07
52.24,72.50
52.28,71.93
52.32,74.07
52.36,73.71
52.40,72.01
52.44,72.73
52.48,73.72
52.52,72.68
52.56,72.95
52.60,73.72
52.64,72.95
52.68,73.43
52.72,73.90
52.76,73.74
52.80,74.36
52.84,73.91
52.88,73.73
52.92,73.80
52.96,75.49
53.00,74.42
53.04,74.41
53.08,74.96
53.12,73.53
53.16,73.62
53.20,73.73
53.24,74.05
53.28,72.66
53.32,74.12
53.36,73.71
53.40,73.88
53.44,72.90
53.48,74.03
53.52,72.86
53.56,73.28
53.60,73.72
53.64,73.62
53.68,71.79
53.72,73.08
53.76,72.12
53.80,72.65
53.84,72.15
53.88,72.60
53.92,70.59
53.96,71.20
54.00,71.44
54.04,71.22
54.08,71.34
54.12,71.14
54.16,70.15
54.20,71.13
54.24,70.03
54.28,70.16
54.32,68.89
54.36,68.23
54.40,68.34
54.44,67.08
54.48,69.72
54.52,69.67
54.56,67.81
54.60,67.57
54.64,67.88
54.68,68.18
54.72,67.26
54.76,67.45
54.80,67.53
54.84,68.32
54.88,66.88
54.92,66.28
54.96,65.94
55.00,68.26
55.04,68.48
55.08,68.00
55.12,66.71
55.16,66.71
55.20,69.51
55.24,68.21
55.28,66.96
55.32,67.94
55.36,67.79
55.40,66.41
55.44,67.18
55.48,68.29
55.52,68.43
55.56,70.77
55.60,70.32
55.64,69.62
55.68,67.53
55.72,68.32
55.76,68.16
55.80,69.03
55.84,68.76
55.88,70.76
55.92,70.17
55.96,70.39
56.00,70.04
56.04,70.08
56.08,71.15
56.12,69.65
56.16,70.92
56.20,71.28
56.24,71.35
56.28,72.36
56.32,70.78
56.36,71.66
56.40,73.15
56.44,70.82
56.48,70.59
56.52,73.16
56.56,71.84
56.60,73.20
56.64,70.69
56.68,72.51
56.72,72.09
56.76,73.16
56.80,72.64
56.84,74.01
56.88,72.65
56.92,72.90
56.96,72.89
57.00,72.83
57.04,75.06
57.08,72.17
57.12,71.71
57.16,72.07
57.20,72.75
57.24,74.13
57.28,73.83
57.32,72.06
57.36,72.80
57.40,73.17
57.44,70.98
57.48,71.87
57.52,71.97
57.56,72.88
57.60,70.41
57.64,71.31
57.68,70.70
57.72,70.72
57.76,70.71
57.80,71.28
57.84,68.79
57.88,71.72
57.92,68.33
57.96,69.24
58.00,69.30
58.04,69.70
58.08,68.88
58.12,69.43
58.16,69.29
58.20,67.30
58.24,66.36
58.28,67.10
58.32,68.15
58.36,66.76
58.40,68.64
58.44,67.87
58.48,67.18
58.52,66.05
58.56,67.08
58.60,67.20
58.64,67.67
58.68,67.48
58.72,66.50
58.76,66.40
58.80,66.29
58.84,67.08
58.88,64.59
58.92,68.65
58.96,66.07
59.00,65.96
59.04,66.22
59.08,66.31
59.12,64.72
59.16,65.83
59.20,66.34
59.24,65.74
59.28,64.52
59.32,65.38
59.36,65.50
59.40,66.17
59.44,66.57
59.48,67.10
59.52,64.93
59.56,67.68
59.60,67.41
59.64,67.46
59.68,66.87
59.72,66.98
59.76,66.42
59.80,67.63
59.84,66.97
59.88,66.16
59.92,69.16
59.96,68.47
60.00,67.86
60.04,68.14
60.08,68.83
60.12,69.33
60.16,69.59
60.20,70.42
60.24,70.21
60.28,69.07
60.32,71.68
60.36,73.05
60.40,70.21
60.44,69.98
60.48,70.32
60.52,70.50
60.56,69.44
60.60,70.71
60.64,70.48
60.68,72.16
60.72,71.53
60.76,71.39
60.80,71.90
60.84,69.80
60.88,70.56
60.92,71.17
60.96,71.34
61.00,72.02
61.04,70.02
61.08,69.25
61.12,71.08
61.16,71.08
61.20,71.28
61.24,70.37
61.28,71.71
61.32,71.70
61.36,70.91
61.40,70.14
61.44,69.63
61.48,70.50
61.52,69.51
61.56,70.84
61.60,68.40
61.64,71.25
61.68,69.95
61.72,69.27
61.76,68.75
61.80,69.07
61.84,69.21
61.88,68.25
61.92,66.52
61.96,66.88
62.00,66.95
62.04,67.00
62.08,68.17
62.12,66.30
62.16,68.14
62.20,65.75
62.24,65.21
62.28,66.71
62.32,66.66
62.36,66.29
62.40,66.13
62.44,65.12
62.48,65.83
62.52,65.86
62.56,63.97
62.60,66.29
62.64,65.06
62.68,65.37
62.72,62.18
62.76,66.14
62.80,62.51
62.84,65.19
62.88,63.96
62.92,63.26
62.96,64.85
63.00,64.53
63.04,62.91
63.08,65.21
63.12,64.72
63.16,64.71
63.20,62.76
63.24,64.49
63.28,65.69
63.32,65.47
63.36,66.23
63.40,65.56
63.44,64.23
63.48,64.81
63.52,65.20
63.56,63.59
63.60,63.81
63.64,63.42
63.68,64.59
63.72,65.90
63.76,67.58
63.80,65.39
63.84,66.95
63.88,66.59
63.92,66.85
63.96,66.03
64.00,66.53
64.04,65.97
64.08,66.50
64.12,68.04
64.16,67.80
64.20,67.71
64.24,67.06
64.28,68.29
64.32,68.70
64.36,68.36
64.40,65.40
64.44,68.68
64.48,67.54
64.52,68.85
64.56,71.13
64.60,69.26
64.64,68.59
64.68,69.02
64.72,69.61
64.76,69.39
64.80,68.71
64.84,69.42
64.88,69.23
64.92,67.81
64.96,68.95
65.00,69.41
65.04,67.33
65.08,69.28
65.12,69.72
65.16,68.33
65.20,68.44
65.24,68.73
65.28,68.30
65.32,68.20
65.36,69.21
65.40,67.14
65.44,68.57
65.48,67.99
65.52,67.88
65.56,69.21
65.60,70.11
65.64,66.51
65.68,67.34
65.72,67.88
65.76,65.68
65.80,67.71
65.84,67.05
65.88,66.60
65.92,66.40
65.96,67.10
66.00,66.03
66.04,66.56
66.08,64.96
66.12,65.40
66.16,64.03
66.20,66.06
66.24,64.46
66.28,66.24
66.32,63.33
66.36,63.57
66.40,63.95
66.44,64.25
66.48,63.08
66.52,64.13
66.56,64.06
66.60,62.35
66.64,63.02
66.68,64.26
66.72,63.33
66.76,64.37
66.80,63.94
66.84,62.75
66.88,63.81
66.92,62.83
66.96,63.75
67.00,61.03
67.04,61.67
67.08,61.94
67.12,62.63
67.16,61.74
67.20,63.03
67.24,63.38
67.28,62.53
67.32,63.71
67.36,61.95
67.40,63.67
67.44,62.78
67.48,62.84
67.52,62.84
67.56,63.59
67.60,64.79
67.64,63.42
67.68,62.54
67.72,63.46
67.76,64.67
67.80,65.44
67.84,64.88
67.88,63.79
67.92,65.53
67.96,66.64
68.00,64.21
68.04,64.80
68.08,66.96
68.12,66.45
68.16,65.39
68.20,65.79
68.24,65.04
68.28,67.02
68.32,66.08
68.36,67.07
68.40,67.76
68.44,66.76
68.48,67.78
68.52,67.16
68.56,67.74
68.60,67.10
68.64,67.73
68.68,67.36
68.72,66.52
68.76,68.79
68.80,68.05
68.84,66.96
68.88,66.45
68.92,66.44
68.96,68.05
69.00,68.29
69.04,69.75
69.08,68.25
69.12,67.80
69.16,69.35
69.20,67.36
69.24,70.40
69.28,68.56
